s (1,1) 241
(154,4) (154,5) 171
(155,4) (155,5) 126
(156,4) (156,5) 873
(157,4) (157,5) 25
(158,4) (158,5) 886
(159,4) (159,5) 260
(160,4) (160,5) 939
(161,4) (161,5) 922
(162,4) (162,5) 309
(163,4) (163,5) 247
(164,4) (164,5) 647
(165,4) (165,5) 194
(166,4) (166,5) 239
(167,4) (167,5) 913
(168,4) (168,5) 691
(169,4) (169,5) 353
(170,4) (170,5) 691
(171,4) (171,5) 517
(172,4) (172,5) 898
(173,4) (173,5) 125
(174,4) (174,5) 934
(175,4) (175,5) 644
(176,4) (176,5) 432
(177,4) (177,5) 664
(178,4) (178,5) 814
(179,4) (179,5) 660
(180,4) (180,5) 809
(181,4) (181,5) 395
(182,4) (182,5) 173
(183,4) (183,5) 814
(184,4) (184,5) 50
(185,4) (185,5) 20
(186,4) (186,5) 906
(187,4) (187,5) 314
(188,4) (188,5) 88
(189,4) (189,5) 575
(190,4) (190,5) 34
(191,4) (191,5) 833
(192,4) (192,5) 965
(193,4) (193,5) 852
(194,4) (194,5) 476
(195,4) (195,5) 359
(196,4) (196,5) 385
(197,4) (197,5) 293
(198,4) (198,5) 145
(199,4) (199,5) 523
(200,4) (200,5) 948
(201,4) (201,5) 129
(202,4) (202,5) 242
(203,4) (203,5) 52
(204,4) (204,5) 129
(205,4) (205,5) 962
(206,4) (206,5) 780
(207,4) (207,5) 506
(208,4) (208,5) 679
(209,4) (209,5) 192
(210,4) (210,5) 982
(211,4) (211,5) 733
(212,4) (212,5) 905
(213,4) (213,5) 32
(214,4) (214,5) 979
(215,4) (215,5) 638
(216,4) (216,5) 29
(217,4) (217,5) 492
(218,4) (218,5) 123
(219,4) (219,5) 337
(220,4) (220,5) 578
(221,4) (221,5) 520
(222,4) (222,5) 100
(223,4) (223,5) 499
(224,4) (224,5) 50
(225,4) (225,5) 542
(226,4) (226,5) 86
(227,4) (227,5) 670
(228,4) (228,5) 815
(229,4) (229,5) 207
(230,4) (230,5) 811
(231,4) (231,5) 6
(232,4) (232,5) 34
(233,4) (233,5) 647
(234,4) (234,5) 805
(235,4) (235,5) 159
(236,4) (236,5) 542
(237,4) (237,5) 947
(238,4) (238,5) 826
(239,4) (239,5) 85
(240,4) (240,5) 531
(241,4) (241,5) 546
(242,4) (242,5) 59
(243,4) (243,5) 304
(244,4) (244,5) 415
(245,4) (245,5) 213
(246,4) (246,5) 162
(247,4) (247,5) 282
(248,4) (248,5) 815
(249,4) (249,5) 493
(250,4) (250,5) 897
(1,5) (1,6) 134
(2,5) (2,6) 715
(3,5) (3,6) 415
(4,5) (4,6) 808
(5,5) (5,6) 350
(6,5) (6,6) 807
(7,5) (7,6) 846
(8,5) (8,6) 374
(9,5) (9,6) 537
(10,5) (10,6) 389
(11,5) (11,6) 837
(12,5) (12,6) 785
(13,5) (13,6) 167
(14,5) (14,6) 200
(15,5) (15,6) 303
(16,5) (16,6) 544
(17,5) (17,6) 115
(18,5) (18,6) 908
(19,5) (19,6) 989
(20,5) (20,6) 893
(21,5) (21,6) 284
(22,5) (22,6) 113
(23,5) (23,6) 691
(24,5) (24,6) 224
(25,5) (25,6) 663
(26,5) (26,6) 767
(27,5) (27,6) 328
(28,5) (28,6) 223
(29,5) (29,6) 189
(30,5) (30,6) 771
(31,5) (31,6) 273
(32,5) (32,6) 642
(33,5) (33,6) 765
(34,5) (34,6) 199
(35,5) (35,6) 385
(36,5) (36,6) 130
(37,5) (37,6) 45
(38,5) (38,6) 367
(39,5) (39,6) 342
(40,5) (40,6) 449
(41,5) (41,6) 642
(42,5) (42,6) 479
(43,5) (43,6) 482
(44,5) (44,6) 917
(45,5) (45,6) 226
(46,5) (46,6) 179
(47,5) (47,6) 901
(48,5) (48,6) 703
(49,5) (49,6) 682
(50,5) (50,6) 151
(51,5) (51,6) 476
(52,5) (52,6) 560
(53,5) (53,6) 689
(54,5) (54,6) 797
(55,5) (55,6) 464
(56,5) (56,6) 442
(57,5) (57,6) 808
(58,5) (58,6) 700
(59,5) (59,6) 605
(60,5) (60,6) 540
(61,5) (61,6) 316
(62,5) (62,6) 293
(63,5) (63,6) 85
(64,5) (64,6) 896
(65,5) (65,6) 82
(66,5) (66,6) 145
(67,5) (67,6) 529
(68,5) (68,6) 615
(69,5) (69,6) 709
(70,5) (70,6) 95
(71,5) (71,6) 163
(72,5) (72,6) 404
(73,5) (73,6) 743
(74,5) (74,6) 202
(75,5) (75,6) 219
(76,5) (76,6) 813
(77,5) (77,6) 362
(78,5) (78,6) 542
(79,5) (79,6) 628
(80,5) (80,6) 141
(81,5) (81,6) 530
(82,5) (82,6) 811
(83,5) (83,6) 450
(84,5) (84,6) 535
(85,5) (85,6) 529
(86,5) (86,6) 978
(87,5) (87,6) 923
(88,5) (88,6) 934
(89,5) (89,6) 926
(90,5) (90,6) 668
(91,5) (91,6) 119
(92,5) (92,6) 15
(93,5) (93,6) 491
(94,5) (94,6) 474
(95,5) (95,6) 917
(96,5) (96,6) 472
(97,5) (97,6) 169
(98,5) (98,6) 847
(99,5) (99,6) 739
(100,5) (100,6) 194
(101,5) (101,6) 330
(102,5) (102,6) 346
(103,5) (103,6) 433
(104,5) (104,6) 233
(105,5) (105,6) 643
(106,5) (106,6) 848
(107,5) (107,6) 763
(108,5) (108,6) 804
(109,5) (109,6) 876
(110,5) (110,6) 734
(111,5) (111,6) 946
(112,5) (112,6) 192
(113,5) (113,6) 733
(114,5) (114,6) 612
(115,5) (115,6) 557
(116,5) (116,6) 543
(117,5) (117,6) 759
(118,5) (118,6) 981
(119,5) (119,6) 49
(120,5) (120,6) 53
(121,5) (121,6) 309
(122,5) (122,6) 738
(123,5) (123,6) 146
(124,5) (124,6) 483
(125,5) (125,6) 653
(126,5) (126,6) 958
(127,5) (127,6) 93
(128,5) (128,6) 941
(129,5) (129,6) 710
(130,5) (130,6) 492
(131,5) (131,6) 180
(132,5) (132,6) 607
(133,5) (133,6) 223
(134,5) (134,6) 213
(135,5) (135,6) 980
(136,5) (136,6) 796
(137,5) (137,6) 322
(138,5) (138,6) 422
(139,5) (139,6) 239
(140,5) (140,6) 926
(141,5) (141,6) 972
(142,5) (142,6) 247
(143,5) (143,6) 417
(144,5) (144,6) 530
(145,5) (145,6) 417
(146,5) (146,6) 550
(147,5) (147,6) 241
(148,5) (148,6) 314
(149,5) (149,6) 168
(150,5) (150,6) 209
(151,5) (151,6) 734
(152,5) (152,6) 254
(153,5) (153,6) 737
(154,5) (154,6) 122
(155,5) (155,6) 923
(156,5) (156,6) 709
(157,5) (157,6) 519
(158,5) (158,6) 132
(159,5) (159,6) 96
(160,5) (160,6) 125
(161,5) (161,6) 422
(162,5) (162,6) 964
(163,5) (163,6) 231
(164,5) (164,6) 122
(165,5) (165,6) 889
(166,5) (166,6) 892
(167,5) (167,6) 240
(168,5) (168,6) 515
(169,5) (169,6) 96
(170,5) (170,6) 377
(171,5) (171,6) 673
(172,5) (172,6) 16
(173,5) (173,6) 101
(174,5) (174,6) 115
(175,5) (175,6) 566
(176,5) (176,6) 607
(177,5) (177,6) 185
(178,5) (178,6) 917
(179,5) (179,6) 289
(180,5) (180,6) 918
(181,5) (181,6) 912
(182,5) (182,6) 18
(183,5) (183,6) 838
(184,5) (184,6) 747
(185,5) (185,6) 766
(186,5) (186,6) 264
(187,5) (187,6) 509
(188,5) (188,6) 280
(189,5) (189,6) 180
(190,5) (190,6) 385
(191,5) (191,6) 612
(192,5) (192,6) 738
(193,5) (193,6) 707
(194,5) (194,6) 67
(195,5) (195,6) 281
(196,5) (196,6) 928
(197,5) (197,6) 380
(198,5) (198,6) 570
(199,5) (199,6) 265
(200,5) (200,6) 344
(201,5) (201,6) 833
(202,5) (202,6) 339
(203,5) (203,6) 104
(204,5) (204,6) 637
(205,5) (205,6) 692
(206,5) (206,6) 449
(207,5) (207,6) 621
(208,5) (208,6) 693
(209,5) (209,6) 466
(210,5) (210,6) 549
(211,5) (211,6) 745
(212,5) (212,6) 375
(213,5) (213,6) 123
(214,5) (214,6) 598
(215,5) (215,6) 412
(216,5) (216,6) 714
(217,5) (217,6) 136
(218,5) (218,6) 144
(219,5) (219,6) 356
(220,5) (220,6) 656
(221,5) (221,6) 537
(222,5) (222,6) 120
(223,5) (223,6) 492
(224,5) (224,6) 929
(225,5) (225,6) 491
(226,5) (226,6) 309
(227,5) (227,6) 445
(228,5) (228,6) 540
(229,5) (229,6) 259
(230,5) (230,6) 643
(231,5) (231,6) 923
(232,5) (232,6) 968
(233,5) (233,6) 666
(234,5) (234,6) 618
(235,5) (235,6) 590
(236,5) (236,6) 817
(237,5) (237,6) 916
(238,5) (238,6) 331
(239,5) (239,6) 394
(240,5) (240,6) 286
(241,5) (241,6) 870
(242,5) (242,6) 882
(243,5) (243,6) 830
(244,5) (244,6) 423
(245,5) (245,6) 132
(246,5) (246,6) 158
(247,5) (247,6) 46
(248,5) (248,6) 693
(249,5) (249,6) 196
(250,5) (250,6) 198
(1,6) (1,7) 629
(2,6) (2,7) 249
(3,6) (3,7) 906
(4,6) (4,7) 302
(5,6) (5,7) 123
(6,6) (6,7) 918
(7,6) (7,7) 513
(8,6) (8,7) 759
(9,6) (9,7) 727
(10,6) (10,7) 754
(11,6) (11,7) 243
(12,6) (12,7) 100
(13,6) (13,7) 777
(14,6) (14,7) 551
(15,6) (15,7) 925
(16,6) (16,7) 176
(17,6) (17,7) 119
(18,6) (18,7) 985
(19,6) (19,7) 10
(20,6) (20,7) 813
(21,6) (21,7) 177
(22,6) (22,7) 976
(23,6) (23,7) 299
(24,6) (24,7) 64
(25,6) (25,7) 803
(26,6) (26,7) 820
(27,6) (27,7) 935
(28,6) (28,7) 785
(29,6) (29,7) 503
(30,6) (30,7) 280
(31,6) (31,7) 389
(32,6) (32,7) 398
(33,6) (33,7) 284
(34,6) (34,7) 824
(35,6) (35,7) 107
(36,6) (36,7) 350
(37,6) (37,7) 599
(38,6) (38,7) 396
(39,6) (39,7) 801
(40,6) (40,7) 387
(41,6) (41,7) 460
(42,6) (42,7) 375
(43,6) (43,7) 600
(44,6) (44,7) 641
(45,6) (45,7) 769
(46,6) (46,7) 241
(47,6) (47,7) 296
(48,6) (48,7) 35
(49,6) (49,7) 903
(50,6) (50,7) 119
(51,6) (51,7) 338
(52,6) (52,7) 932
(53,6) (53,7) 590
(54,6) (54,7) 485
(55,6) (55,7) 171
(56,6) (56,7) 115
(57,6) (57,7) 132
(58,6) (58,7) 378
(59,6) (59,7) 922
(60,6) (60,7) 352
(61,6) (61,7) 594
(62,6) (62,7) 713
(63,6) (63,7) 759
(64,6) (64,7) 596
(65,6) (65,7) 492
(66,6) (66,7) 168
(67,6) (67,7) 839
(68,6) (68,7) 325
(69,6) (69,7) 114
(70,6) (70,7) 161
(71,6) (71,7) 608
(72,6) (72,7) 206
(73,6) (73,7) 239
(74,6) (74,7) 262
(75,6) (75,7) 245
(76,6) (76,7) 445
(77,6) (77,7) 149
(78,6) (78,7) 529
(79,6) (79,7) 62
(80,6) (80,7) 661
(81,6) (81,7) 99
(82,6) (82,7) 921
(83,6) (83,7) 784
(84,6) (84,7) 460
(85,6) (85,7) 797
(86,6) (86,7) 753
(87,6) (87,7) 348
(88,6) (88,7) 663
(89,6) (89,7) 902
(90,6) (90,7) 51
(91,6) (91,7) 967
(92,6) (92,7) 698
(93,6) (93,7) 645
(94,6) (94,7) 402
(95,6) (95,7) 110
(96,6) (96,7) 140
(97,6) (97,7) 585
(98,6) (98,7) 789
(99,6) (99,7) 483
(100,6) (100,7) 166
(101,6) (101,7) 337
(102,6) (102,7) 911
(103,6) (103,7) 984
(104,6) (104,7) 892
(105,6) (105,7) 85
(106,6) (106,7) 563
(107,6) (107,7) 175
(108,6) (108,7) 548
(109,6) (109,7) 331
(110,6) (110,7) 772
(111,6) (111,7) 867
(112,6) (112,7) 972
(113,6) (113,7) 607
(114,6) (114,7) 619
(115,6) (115,7) 351
(116,6) (116,7) 272
(117,6) (117,7) 266
(118,6) (118,7) 210
(119,6) (119,7) 177
(120,6) (120,7) 617
(121,6) (121,7) 229
(122,6) (122,7) 13
(123,6) (123,7) 779
(124,6) (124,7) 505
(125,6) (125,7) 298
(126,6) (126,7) 952
(127,6) (127,7) 406
(128,6) (128,7) 290
(129,6) (129,7) 935
(130,6) (130,7) 475
(131,6) (131,7) 426
(132,6) (132,7) 942
(133,6) (133,7) 136
(134,6) (134,7) 691
(135,6) (135,7) 951
(136,6) (136,7) 537
(137,6) (137,7) 633
(138,6) (138,7) 378
(139,6) (139,7) 593
(140,6) (140,7) 515
(141,6) (141,7) 357
(142,6) (142,7) 214
(143,6) (143,7) 164
(144,6) (144,7) 266
(145,6) (145,7) 717
(146,6) (146,7) 663
(147,6) (147,7) 204
(148,6) (148,7) 917
(149,6) (149,7) 544
(150,6) (150,7) 482
(151,6) (151,7) 638
(152,6) (152,7) 875
(153,6) (153,7) 563
(154,6) (154,7) 363
(155,6) (155,7) 385
(156,6) (156,7) 257
(157,6) (157,7) 510
(158,6) (158,7) 887
(159,6) (159,7) 195
(160,6) (160,7) 722
(161,6) (161,7) 651
(162,6) (162,7) 287
(163,6) (163,7) 690
(164,6) (164,7) 432
(165,6) (165,7) 739
(166,6) (166,7) 976
(167,6) (167,7) 415
(168,6) (168,7) 145
(169,6) (169,7) 887
(170,6) (170,7) 792
(171,6) (171,7) 800
(172,6) (172,7) 142
(173,6) (173,7) 456
(174,6) (174,7) 467
(175,6) (175,7) 875
(176,6) (176,7) 941
(177,6) (177,7) 195
(178,6) (178,7) 955
(179,6) (179,7) 802
(180,6) (180,7) 390
(181,6) (181,7) 637
(182,6) (182,7) 430
(183,6) (183,7) 152
(184,6) (184,7) 458
(185,6) (185,7) 950
(186,6) (186,7) 641
(187,6) (187,7) 278
(188,6) (188,7) 687
(189,6) (189,7) 421
(190,6) (190,7) 451
(191,6) (191,7) 146
(192,6) (192,7) 960
(193,6) (193,7) 969
(194,6) (194,7) 116
(195,6) (195,7) 908
(196,6) (196,7) 721
(197,6) (197,7) 310
(198,6) (198,7) 572
(199,6) (199,7) 742
(200,6) (200,7) 129
(201,6) (201,7) 724
(202,6) (202,7) 744
(203,6) (203,7) 352
(204,6) (204,7) 792
(205,6) (205,7) 568
(206,6) (206,7) 199
(207,6) (207,7) 158
(208,6) (208,7) 432
(209,6) (209,7) 205
(210,6) (210,7) 954
(211,6) (211,7) 310
(212,6) (212,7) 464
(213,6) (213,7) 99
(214,6) (214,7) 898
(215,6) (215,7) 241
(216,6) (216,7) 434
(217,6) (217,7) 226
(218,6) (218,7) 164
(219,6) (219,7) 294
(220,6) (220,7) 750
(221,6) (221,7) 579
(222,6) (222,7) 175
(223,6) (223,7) 957
(224,6) (224,7) 64
(225,6) (225,7) 811
(226,6) (226,7) 270
(227,6) (227,7) 615
(228,6) (228,7) 253
(229,6) (229,7) 789
(230,6) (230,7) 561
(231,6) (231,7) 903
(232,6) (232,7) 603
(233,6) (233,7) 307
(234,6) (234,7) 918
(235,6) (235,7) 37
(236,6) (236,7) 598
(237,6) (237,7) 897
(238,6) (238,7) 573
(239,6) (239,7) 263
(240,6) (240,7) 822
(241,6) (241,7) 78
(242,6) (242,7) 377
(243,6) (243,7) 140
(244,6) (244,7) 926
(245,6) (245,7) 623
(246,6) (246,7) 970
(247,6) (247,7) 511
(248,6) (248,7) 320
(249,6) (249,7) 930
(250,6) (250,7) 919
(1,7) (1,8) 316
(2,7) (2,8) 859
(3,7) (3,8) 396
(4,7) (4,8) 576
(5,7) (5,8) 866
(6,7) (6,8) 302
(7,7) (7,8) 935
(8,7) (8,8) 922
(9,7) (9,8) 989
(10,7) (10,8) 415
(11,7) (11,8) 908
(12,7) (12,8) 380
(13,7) (13,8) 447
(14,7) (14,8) 516
(15,7) (15,8) 73
(16,7) (16,8) 527
(17,7) (17,8) 82
(18,7) (18,8) 531
(19,7) (19,8) 143
(20,7) (20,8) 10
(21,7) (21,8) 500
(22,7) (22,8) 389
(23,7) (23,8) 578
(24,7) (24,8) 427
(25,7) (25,8) 488
(26,7) (26,8) 261
(27,7) (27,8) 806
(28,7) (28,8) 537
(29,7) (29,8) 829
(30,7) (30,8) 166
(31,7) (31,8) 994
(32,7) (32,8) 638
(33,7) (33,8) 253
(34,7) (34,8) 714
(35,7) (35,8) 844
(36,7) (36,8) 394
(37,7) (37,8) 44
(38,7) (38,8) 95
(39,7) (39,8) 649
(40,7) (40,8) 691
(41,7) (41,8) 851
(42,7) (42,8) 827
(43,7) (43,8) 823
(44,7) (44,8) 633
(45,7) (45,8) 288
(46,7) (46,8) 689
(47,7) (47,8) 513
(48,7) (48,8) 293
(49,7) (49,8) 572
(50,7) (50,8) 212
(51,7) (51,8) 54
(52,7) (52,8) 234
(53,7) (53,8) 816
(54,7) (54,8) 272
(55,7) (55,8) 542
(56,7) (56,8) 964
(57,7) (57,8) 5
(58,7) (58,8) 352
(59,7) (59,8) 882
(60,7) (60,8) 244
(61,7) (61,8) 767
(62,7) (62,8) 937
(63,7) (63,8) 495
(64,7) (64,8) 669
(65,7) (65,8) 77
(66,7) (66,8) 614
(67,7) (67,8) 87
(68,7) (68,8) 833
(69,7) (69,8) 479
(70,7) (70,8) 629
(71,7) (71,8) 116
(72,7) (72,8) 37
(73,7) (73,8) 12
(74,7) (74,8) 158
(75,7) (75,8) 977
(76,7) (76,8) 268
(77,7) (77,8) 672
(78,7) (78,8) 276
(79,7) (79,8) 527
(80,7) (80,8) 206
(81,7) (81,8) 630
(82,7) (82,8) 772
(83,7) (83,8) 361
(84,7) (84,8) 233
(85,7) (85,8) 551
(86,7) (86,8) 267
(87,7) (87,8) 941
(88,7) (88,8) 96
(89,7) (89,8) 983
(90,7) (90,8) 572
(91,7) (91,8) 520
(92,7) (92,8) 167
(93,7) (93,8) 305
(94,7) (94,8) 702
(95,7) (95,8) 996
(96,7) (96,8) 137
(97,7) (97,8) 119
(98,7) (98,8) 667
(99,7) (99,8) 56
(100,7) (100,8) 49
(101,7) (101,8) 104
(102,7) (102,8) 933
(103,7) (103,8) 476
(104,7) (104,8) 84
(105,7) (105,8) 149
(106,7) (106,8) 404
(107,7) (107,8) 304
(108,7) (108,8) 32
(109,7) (109,8) 305
(110,7) (110,8) 963
(111,7) (111,8) 984
(112,7) (112,8) 6
(113,7) (113,8) 645
(114,7) (114,8) 216
(115,7) (115,8) 630
(116,7) (116,8) 490
(117,7) (117,8) 926
(118,7) (118,8) 97
(119,7) (119,8) 748
(120,7) (120,8) 171
(121,7) (121,8) 564
(122,7) (122,8) 948
(123,7) (123,8) 524
(124,7) (124,8) 390
(125,7) (125,8) 383
(126,7) (126,8) 927
(127,7) (127,8) 198
(128,7) (128,8) 437
(129,7) (129,8) 392
(130,7) (130,8) 423
(131,7) (131,8) 205
(132,7) (132,8) 117
(133,7) (133,8) 809
(134,7) (134,8) 212
(135,7) (135,8) 366
(136,7) (136,8) 661
(137,7) (137,8) 402
(138,7) (138,8) 232
(139,7) (139,8) 46
(140,7) (140,8) 458
(141,7) (141,8) 961
(142,7) (142,8) 760
(143,7) (143,8) 384
(144,7) (144,8) 680
(145,7) (145,8) 597
(146,7) (146,8) 427
(147,7) (147,8) 599
(148,7) (148,8) 202
(149,7) (149,8) 159
(150,7) (150,8) 920
(151,7) (151,8) 518
(152,7) (152,8) 250
(153,7) (153,8) 750
(154,7) (154,8) 661
(155,7) (155,8) 426
(156,7) (156,8) 669
(157,7) (157,8) 182
(158,7) (158,8) 890
(159,7) (159,8) 416
(160,7) (160,8) 133
(161,7) (161,8) 147
(162,7) (162,8) 339
(163,7) (163,8) 16
(164,7) (164,8) 954
(165,7) (165,8) 8
(166,7) (166,8) 804
(167,7) (167,8) 549
(168,7) (168,8) 67
(169,7) (169,8) 606
(170,7) (170,8) 551
(171,7) (171,8) 992
(172,7) (172,8) 718
(173,7) (173,8) 11
(174,7) (174,8) 537
(175,7) (175,8) 545
(176,7) (176,8) 327
(177,7) (177,8) 90
(178,7) (178,8) 970
(179,7) (179,8) 34
(180,7) (180,8) 61
(181,7) (181,8) 456
(182,7) (182,8) 195
(183,7) (183,8) 815
(184,7) (184,8) 344
(185,7) (185,8) 746
(186,7) (186,8) 562
(187,7) (187,8) 621
(188,7) (188,8) 119
(189,7) (189,8) 840
(190,7) (190,8) 241
(191,7) (191,8) 534
(192,7) (192,8) 134
(193,7) (193,8) 886
(194,7) (194,8) 853
(195,7) (195,8) 583
(196,7) (196,8) 940
(197,7) (197,8) 615
(198,7) (198,8) 946
(199,7) (199,8) 838
(200,7) (200,8) 410
(201,7) (201,8) 718
(202,7) (202,8) 140
(203,7) (203,8) 35
(204,7) (204,8) 952
(205,7) (205,8) 963
(206,7) (206,8) 208
(207,7) (207,8) 49
(208,7) (208,8) 754
(209,7) (209,8) 711
(210,7) (210,8) 761
(211,7) (211,8) 417
(212,7) (212,8) 247
(213,7) (213,8) 676
(214,7) (214,8) 734
(215,7) (215,8) 612
(216,7) (216,8) 770
(217,7) (217,8) 27
(218,7) (218,8) 544
(219,7) (219,8) 59
(220,7) (220,8) 105
(221,7) (221,8) 443
(222,7) (222,8) 578
(223,7) (223,8) 677
(224,7) (224,8) 323
(225,7) (225,8) 363
(226,7) (226,8) 169
(227,7) (227,8) 588
(228,7) (228,8) 511
(229,7) (229,8) 804
(230,7) (230,8) 211
(231,7) (231,8) 532
(232,7) (232,8) 559
(233,7) (233,8) 294
(234,7) (234,8) 44
(235,7) (235,8) 897
(236,7) (236,8) 227
(237,7) (237,8) 934
(238,7) (238,8) 715
(239,7) (239,8) 828
(240,7) (240,8) 834
(241,7) (241,8) 688
(242,7) (242,8) 603
(243,7) (243,8) 209
(244,7) (244,8) 172
(245,7) (245,8) 983
(246,7) (246,8) 693
(247,7) (247,8) 344
(248,7) (248,8) 563
(249,7) (249,8) 398
(250,7) (250,8) 115
(1,8) (1,9) 807
(2,8) (2,9) 967
(3,8) (3,9) 666
(4,8) (4,9) 223
(5,8) (5,9) 352
(6,8) (6,9) 712
(7,8) (7,9) 862
(8,8) (8,9) 642
(9,8) (9,9) 116
(10,8) (10,9) 622
(11,8) (11,9) 714
(12,8) (12,9) 337
(13,8) (13,9) 204
(14,8) (14,9) 533
(15,8) (15,9) 978
(16,8) (16,9) 898
(17,8) (17,9) 79
(18,8) (18,9) 29
(19,8) (19,9) 990
(20,8) (20,9) 252
(21,8) (21,9) 437
(22,8) (22,9) 725
(23,8) (23,9) 467
(24,8) (24,9) 4
(25,8) (25,9) 78
(26,8) (26,9) 727
(27,8) (27,9) 717
(28,8) (28,9) 164
(29,8) (29,9) 408
(30,8) (30,9) 191
(31,8) (31,9) 359
(32,8) (32,9) 118
(33,8) (33,9) 596
(34,8) (34,9) 725
(35,8) (35,9) 337
(36,8) (36,9) 662
(37,8) (37,9) 132
(38,8) (38,9) 458
(39,8) (39,9) 132
(40,8) (40,9) 949
(41,8) (41,9) 811
(42,8) (42,9) 942
(43,8) (43,9) 878
(44,8) (44,9) 210
(45,8) (45,9) 240
(46,8) (46,9) 696
(47,8) (47,9) 749
(48,8) (48,9) 907
(49,8) (49,9) 673
(50,8) (50,9) 800
(51,8) (51,9) 209
(52,8) (52,9) 881
(53,8) (53,9) 72
(54,8) (54,9) 30
(55,8) (55,9) 746
(56,8) (56,9) 673
(57,8) (57,9) 972
(58,8) (58,9) 101
(59,8) (59,9) 594
(60,8) (60,9) 119
(61,8) (61,9) 383
(62,8) (62,9) 738
(63,8) (63,9) 641
(64,8) (64,9) 125
(65,8) (65,9) 951
(66,8) (66,9) 30
(67,8) (67,9) 732
(68,8) (68,9) 946
(69,8) (69,9) 284
(70,8) (70,9) 691
(71,8) (71,9) 569
(72,8) (72,9) 85
(73,8) (73,9) 565
(74,8) (74,9) 340
(75,8) (75,9) 66
(76,8) (76,9) 872
(77,8) (77,9) 791
(78,8) (78,9) 92
(79,8) (79,9) 123
(80,8) (80,9) 994
(81,8) (81,9) 507
(82,8) (82,9) 536
(83,8) (83,9) 306
(84,8) (84,9) 557
(85,8) (85,9) 154
(86,8) (86,9) 865
(87,8) (87,9) 922
(88,8) (88,9) 422
(89,8) (89,9) 55
(90,8) (90,9) 282
(91,8) (91,9) 539
(92,8) (92,9) 362
(93,8) (93,9) 626
(94,8) (94,9) 144
(95,8) (95,9) 761
(96,8) (96,9) 621
(97,8) (97,9) 757
(98,8) (98,9) 799
(99,8) (99,9) 415
(100,8) (100,9) 286
(101,8) (101,9) 292
(102,8) (102,9) 273
(103,8) (103,9) 305
(104,8) (104,9) 615
(105,8) (105,9) 150
(106,8) (106,9) 265
(107,8) (107,9) 851
(108,8) (108,9) 169
(109,8) (109,9) 114
(110,8) (110,9) 582
(111,8) (111,9) 298
(112,8) (112,9) 476
(113,8) (113,9) 640
(114,8) (114,9) 195
(115,8) (115,9) 500
(116,8) (116,9) 75
(117,8) (117,9) 766
(118,8) (118,9) 587
(119,8) (119,9) 862
(120,8) (120,9) 102
(121,8) (121,9) 667
(122,8) (122,9) 890
(123,8) (123,9) 786
(124,8) (124,9) 721
(125,8) (125,9) 363
(126,8) (126,9) 398
(127,8) (127,9) 555
(128,8) (128,9) 98
(129,8) (129,9) 592
(130,8) (130,9) 740
(131,8) (131,9) 55
(132,8) (132,9) 328
(133,8) (133,9) 793
(134,8) (134,9) 951
(135,8) (135,9) 23
(136,8) (136,9) 287
(137,8) (137,9) 730
(138,8) (138,9) 732
(139,8) (139,9) 478
(140,8) (140,9) 591
(141,8) (141,9) 983
(142,8) (142,9) 65
(143,8) (143,9) 524
(144,8) (144,9) 92
(145,8) (145,9) 950
(146,8) (146,9) 572
(147,8) (147,9) 974
(148,8) (148,9) 849
(149,8) (149,9) 960
(150,8) (150,9) 711
(151,8) (151,9) 211
(152,8) (152,9) 878
(153,8) (153,9) 20
(154,8) (154,9) 696
(155,8) (155,9) 677
(156,8) (156,9) 656
(157,8) (157,9) 681
(158,8) (158,9) 951
(159,8) (159,9) 450
(160,8) (160,9) 647
(161,8) (161,9) 269
(162,8) (162,9) 913
(163,8) (163,9) 615
(164,8) (164,9) 67
(165,8) (165,9) 286
(166,8) (166,9) 794
(167,8) (167,9) 312
(168,8) (168,9) 655
(169,8) (169,9) 76
(170,8) (170,9) 239
(171,8) (171,9) 742
(172,8) (172,9) 808
(173,8) (173,9) 250
(174,8) (174,9) 25
(175,8) (175,9) 317
(176,8) (176,9) 615
(177,8) (177,9) 767
(178,8) (178,9) 758
(179,8) (179,9) 481
(180,8) (180,9) 242
(181,8) (181,9) 325
(182,8) (182,9) 497
(183,8) (183,9) 437
(184,8) (184,9) 193
(185,8) (185,9) 566
(186,8) (186,9) 66
(187,8) (187,9) 903
(188,8) (188,9) 51
(189,8) (189,9) 597
(190,8) (190,9) 736
(191,8) (191,9) 3
(192,8) (192,9) 225
(193,8) (193,9) 728
(194,8) (194,9) 722
(195,8) (195,9) 859
(196,8) (196,9) 818
(197,8) (197,9) 672
(198,8) (198,9) 789
(199,8) (199,9) 280
(200,8) (200,9) 22
(201,8) (201,9) 610
(202,8) (202,9) 183
(203,8) (203,9) 111
(204,8) (204,9) 935
(205,8) (205,9) 942
(206,8) (206,9) 939
(207,8) (207,9) 379
(208,8) (208,9) 169
(209,8) (209,9) 849
(210,8) (210,9) 830
(211,8) (211,9) 210
(212,8) (212,9) 330
(213,8) (213,9) 897
(214,8) (214,9) 374
(215,8) (215,9) 519
(216,8) (216,9) 891
(217,8) (217,9) 932
(218,8) (218,9) 786
(219,8) (219,9) 612
(220,8) (220,9) 535
(221,8) (221,9) 221
(222,8) (222,9) 235
(223,8) (223,9) 594
(224,8) (224,9) 891
(225,8) (225,9) 541
(226,8) (226,9) 866
(227,8) (227,9) 951
(228,8) (228,9) 819
(229,8) (229,9) 154
