s (1,1) 500
(154,4) (154,5) 516
(155,4) (155,5) 503
(156,4) (156,5) 956
(157,4) (157,5) 571
(158,4) (158,5) 912
(159,4) (159,5) 252
(160,4) (160,5) 916
(161,4) (161,5) 504
(162,4) (162,5) 357
(163,4) (163,5) 387
(164,4) (164,5) 268
(165,4) (165,5) 167
(166,4) (166,5) 491
(167,4) (167,5) 361
(168,4) (168,5) 31
(169,4) (169,5) 838
(170,4) (170,5) 906
(171,4) (171,5) 946
(172,4) (172,5) 340
(173,4) (173,5) 343
(174,4) (174,5) 279
(175,4) (175,5) 196
(176,4) (176,5) 174
(177,4) (177,5) 852
(178,4) (178,5) 694
(179,4) (179,5) 513
(180,4) (180,5) 809
(181,4) (181,5) 370
(182,4) (182,5) 665
(183,4) (183,5) 191
(184,4) (184,5) 352
(185,4) (185,5) 945
(186,4) (186,5) 590
(187,4) (187,5) 85
(188,4) (188,5) 916
(189,4) (189,5) 582
(190,4) (190,5) 70
(191,4) (191,5) 676
(192,4) (192,5) 191
(193,4) (193,5) 514
(194,4) (194,5) 330
(195,4) (195,5) 847
(196,4) (196,5) 535
(197,4) (197,5) 467
(198,4) (198,5) 336
(199,4) (199,5) 529
(200,4) (200,5) 774
(201,4) (201,5) 789
(202,4) (202,5) 452
(203,4) (203,5) 682
(204,4) (204,5) 933
(205,4) (205,5) 429
(206,4) (206,5) 554
(207,4) (207,5) 941
(208,4) (208,5) 457
(209,4) (209,5) 290
(210,4) (210,5) 223
(211,4) (211,5) 937
(212,4) (212,5) 166
(213,4) (213,5) 288
(214,4) (214,5) 55
(215,4) (215,5) 602
(216,4) (216,5) 632
(217,4) (217,5) 986
(218,4) (218,5) 624
(219,4) (219,5) 819
(220,4) (220,5) 856
(221,4) (221,5) 907
(222,4) (222,5) 982
(223,4) (223,5) 867
(224,4) (224,5) 347
(225,4) (225,5) 474
(226,4) (226,5) 48
(227,4) (227,5) 689
(228,4) (228,5) 967
(229,4) (229,5) 736
(230,4) (230,5) 680
(231,4) (231,5) 477
(232,4) (232,5) 22
(233,4) (233,5) 486
(234,4) (234,5) 256
(235,4) (235,5) 780
(236,4) (236,5) 381
(237,4) (237,5) 671
(238,4) (238,5) 336
(239,4) (239,5) 407
(240,4) (240,5) 182
(241,4) (241,5) 936
(242,4) (242,5) 428
(243,4) (243,5) 145
(244,4) (244,5) 322
(245,4) (245,5) 368
(246,4) (246,5) 713
(247,4) (247,5) 355
(248,4) (248,5) 251
(249,4) (249,5) 888
(250,4) (250,5) 408
(1,5) (1,6) 662
(2,5) (2,6) 804
(3,5) (3,6) 720
(4,5) (4,6) 843
(5,5) (5,6) 860
(6,5) (6,6) 324
(7,5) (7,6) 122
(8,5) (8,6) 181
(9,5) (9,6) 596
(10,5) (10,6) 71
(11,5) (11,6) 272
(12,5) (12,6) 895
(13,5) (13,6) 496
(14,5) (14,6) 429
(15,5) (15,6) 533
(16,5) (16,6) 908
(17,5) (17,6) 949
(18,5) (18,6) 463
(19,5) (19,6) 434
(20,5) (20,6) 773
(21,5) (21,6) 6
(22,5) (22,6) 139
(23,5) (23,6) 568
(24,5) (24,6) 777
(25,5) (25,6) 428
(26,5) (26,6) 209
(27,5) (27,6) 773
(28,5) (28,6) 692
(29,5) (29,6) 790
(30,5) (30,6) 389
(31,5) (31,6) 909
(32,5) (32,6) 617
(33,5) (33,6) 377
(34,5) (34,6) 669
(35,5) (35,6) 710
(36,5) (36,6) 202
(37,5) (37,6) 469
(38,5) (38,6) 909
(39,5) (39,6) 200
(40,5) (40,6) 356
(41,5) (41,6) 900
(42,5) (42,6) 982
(43,5) (43,6) 759
(44,5) (44,6) 991
(45,5) (45,6) 128
(46,5) (46,6) 893
(47,5) (47,6) 247
(48,5) (48,6) 259
(49,5) (49,6) 215
(50,5) (50,6) 687
(51,5) (51,6) 586
(52,5) (52,6) 727
(53,5) (53,6) 989
(54,5) (54,6) 434
(55,5) (55,6) 16
(56,5) (56,6) 186
(57,5) (57,6) 479
(58,5) (58,6) 407
(59,5) (59,6) 868
(60,5) (60,6) 476
(61,5) (61,6) 7
(62,5) (62,6) 484
(63,5) (63,6) 439
(64,5) (64,6) 519
(65,5) (65,6) 457
(66,5) (66,6) 870
(67,5) (67,6) 724
(68,5) (68,6) 447
(69,5) (69,6) 409
(70,5) (70,6) 235
(71,5) (71,6) 895
(72,5) (72,6) 632
(73,5) (73,6) 766
(74,5) (74,6) 5
(75,5) (75,6) 851
(76,5) (76,6) 679
(77,5) (77,6) 511
(78,5) (78,6) 987
(79,5) (79,6) 654
(80,5) (80,6) 513
(81,5) (81,6) 337
(82,5) (82,6) 42
(83,5) (83,6) 923
(84,5) (84,6) 807
(85,5) (85,6) 346
(86,5) (86,6) 176
(87,5) (87,6) 883
(88,5) (88,6) 499
(89,5) (89,6) 925
(90,5) (90,6) 601
(91,5) (91,6) 409
(92,5) (92,6) 180
(93,5) (93,6) 162
(94,5) (94,6) 618
(95,5) (95,6) 441
(96,5) (96,6) 661
(97,5) (97,6) 169
(98,5) (98,6) 187
(99,5) (99,6) 68
(100,5) (100,6) 77
(101,5) (101,6) 19
(102,5) (102,6) 986
(103,5) (103,6) 595
(104,5) (104,6) 839
(105,5) (105,6) 6
(106,5) (106,6) 794
(107,5) (107,6) 5
(108,5) (108,6) 641
(109,5) (109,6) 611
(110,5) (110,6) 139
(111,5) (111,6) 376
(112,5) (112,6) 97
(113,5) (113,6) 469
(114,5) (114,6) 226
(115,5) (115,6) 464
(116,5) (116,6) 691
(117,5) (117,6) 495
(118,5) (118,6) 201
(119,5) (119,6) 902
(120,5) (120,6) 840
(121,5) (121,6) 298
(122,5) (122,6) 154
(123,5) (123,6) 295
(124,5) (124,6) 553
(125,5) (125,6) 955
(126,5) (126,6) 420
(127,5) (127,6) 159
(128,5) (128,6) 793
(129,5) (129,6) 318
(130,5) (130,6) 128
(131,5) (131,6) 779
(132,5) (132,6) 512
(133,5) (133,6) 625
(134,5) (134,6) 326
(135,5) (135,6) 713
(136,5) (136,6) 60
(137,5) (137,6) 126
(138,5) (138,6) 544
(139,5) (139,6) 84
(140,5) (140,6) 881
(141,5) (141,6) 302
(142,5) (142,6) 864
(143,5) (143,6) 615
(144,5) (144,6) 849
(145,5) (145,6) 703
(146,5) (146,6) 429
(147,5) (147,6) 613
(148,5) (148,6) 823
(149,5) (149,6) 426
(150,5) (150,6) 121
(151,5) (151,6) 211
(152,5) (152,6) 157
(153,5) (153,6) 203
(154,5) (154,6) 686
(155,5) (155,6) 411
(156,5) (156,6) 878
(157,5) (157,6) 950
(158,5) (158,6) 326
(159,5) (159,6) 918
(160,5) (160,6) 710
(161,5) (161,6) 538
(162,5) (162,6) 754
(163,5) (163,6) 141
(164,5) (164,6) 389
(165,5) (165,6) 189
(166,5) (166,6) 946
(167,5) (167,6) 163
(168,5) (168,6) 562
(169,5) (169,6) 548
(170,5) (170,6) 812
(171,5) (171,6) 10
(172,5) (172,6) 124
(173,5) (173,6) 741
(174,5) (174,6) 407
(175,5) (175,6) 737
(176,5) (176,6) 980
(177,5) (177,6) 51
(178,5) (178,6) 655
(179,5) (179,6) 79
(180,5) (180,6) 926
(181,5) (181,6) 149
(182,5) (182,6) 419
(183,5) (183,6) 728
(184,5) (184,6) 119
(185,5) (185,6) 508
(186,5) (186,6) 233
(187,5) (187,6) 153
(188,5) (188,6) 384
(189,5) (189,6) 918
(190,5) (190,6) 404
(191,5) (191,6) 456
(192,5) (192,6) 504
(193,5) (193,6) 716
(194,5) (194,6) 836
(195,5) (195,6) 453
(196,5) (196,6) 280
(197,5) (197,6) 92
(198,5) (198,6) 132
(199,5) (199,6) 383
(200,5) (200,6) 655
(201,5) (201,6) 220
(202,5) (202,6) 248
(203,5) (203,6) 612
(204,5) (204,6) 910
(205,5) (205,6) 836
(206,5) (206,6) 21
(207,5) (207,6) 249
(208,5) (208,6) 302
(209,5) (209,6) 110
(210,5) (210,6) 650
(211,5) (211,6) 250
(212,5) (212,6) 685
(213,5) (213,6) 189
(214,5) (214,6) 700
(215,5) (215,6) 919
(216,5) (216,6) 960
(217,5) (217,6) 607
(218,5) (218,6) 536
(219,5) (219,6) 860
(220,5) (220,6) 314
(221,5) (221,6) 833
(222,5) (222,6) 490
(223,5) (223,6) 899
(224,5) (224,6) 515
(225,5) (225,6) 5
(226,5) (226,6) 306
(227,5) (227,6) 239
(228,5) (228,6) 180
(229,5) (229,6) 962
(230,5) (230,6) 294
(231,5) (231,6) 424
(232,5) (232,6) 94
(233,5) (233,6) 641
(234,5) (234,6) 714
(235,5) (235,6) 702
(236,5) (236,6) 522
(237,5) (237,6) 111
(238,5) (238,6) 243
(239,5) (239,6) 667
(240,5) (240,6) 531
(241,5) (241,6) 356
(242,5) (242,6) 908
(243,5) (243,6) 442
(244,5) (244,6) 920
(245,5) (245,6) 390
(246,5) (246,6) 208
(247,5) (247,6) 78
(248,5) (248,6) 981
(249,5) (249,6) 898
(250,5) (250,6) 910
(1,6) (1,7) 529
(2,6) (2,7) 337
(3,6) (3,7) 65
(4,6) (4,7) 291
(5,6) (5,7) 442
(6,6) (6,7) 443
(7,6) (7,7) 203
(8,6) (8,7) 41
(9,6) (9,7) 873
(10,6) (10,7) 789
(11,6) (11,7) 683
(12,6) (12,7) 580
(13,6) (13,7) 402
(14,6) (14,7) 475
(15,6) (15,7) 879
(16,6) (16,7) 13
(17,6) (17,7) 627
(18,6) (18,7) 613
(19,6) (19,7) 618
(20,6) (20,7) 48
(21,6) (21,7) 252
(22,6) (22,7) 255
(23,6) (23,7) 583
(24,6) (24,7) 632
(25,6) (25,7) 306
(26,6) (26,7) 114
(27,6) (27,7) 52
(28,6) (28,7) 331
(29,6) (29,7) 408
(30,6) (30,7) 163
(31,6) (31,7) 321
(32,6) (32,7) 64
(33,6) (33,7) 779
(34,6) (34,7) 729
(35,6) (35,7) 700
(36,6) (36,7) 396
(37,6) (37,7) 657
(38,6) (38,7) 980
(39,6) (39,7) 74
(40,6) (40,7) 860
(41,6) (41,7) 581
(42,6) (42,7) 969
(43,6) (43,7) 811
(44,6) (44,7) 140
(45,6) (45,7) 785
(46,6) (46,7) 714
(47,6) (47,7) 811
(48,6) (48,7) 894
(49,6) (49,7) 712
(50,6) (50,7) 122
(51,6) (51,7) 129
(52,6) (52,7) 167
(53,6) (53,7) 102
(54,6) (54,7) 630
(55,6) (55,7) 334
(56,6) (56,7) 707
(57,6) (57,7) 591
(58,6) (58,7) 31
(59,6) (59,7) 147
(60,6) (60,7) 136
(61,6) (61,7) 497
(62,6) (62,7) 204
(63,6) (63,7) 815
(64,6) (64,7) 736
(65,6) (65,7) 808
(66,6) (66,7) 301
(67,6) (67,7) 404
(68,6) (68,7) 601
(69,6) (69,7) 940
(70,6) (70,7) 434
(71,6) (71,7) 557
(72,6) (72,7) 527
(73,6) (73,7) 816
(74,6) (74,7) 801
(75,6) (75,7) 294
(76,6) (76,7) 272
(77,6) (77,7) 457
(78,6) (78,7) 863
(79,6) (79,7) 536
(80,6) (80,7) 784
(81,6) (81,7) 873
(82,6) (82,7) 189
(83,6) (83,7) 303
(84,6) (84,7) 579
(85,6) (85,7) 943
(86,6) (86,7) 740
(87,6) (87,7) 882
(88,6) (88,7) 168
(89,6) (89,7) 173
(90,6) (90,7) 92
(91,6) (91,7) 47
(92,6) (92,7) 893
(93,6) (93,7) 366
(94,6) (94,7) 685
(95,6) (95,7) 144
(96,6) (96,7) 876
(97,6) (97,7) 130
(98,6) (98,7) 529
(99,6) (99,7) 782
(100,6) (100,7) 845
(101,6) (101,7) 983
(102,6) (102,7) 465
(103,6) (103,7) 936
(104,6) (104,7) 134
(105,6) (105,7) 709
(106,6) (106,7) 963
(107,6) (107,7) 120
(108,6) (108,7) 534
(109,6) (109,7) 494
(110,6) (110,7) 477
(111,6) (111,7) 482
(112,6) (112,7) 679
(113,6) (113,7) 417
(114,6) (114,7) 604
(115,6) (115,7) 858
(116,6) (116,7) 297
(117,6) (117,7) 562
(118,6) (118,7) 981
(119,6) (119,7) 905
(120,6) (120,7) 619
(121,6) (121,7) 495
(122,6) (122,7) 540
(123,6) (123,7) 500
(124,6) (124,7) 508
(125,6) (125,7) 729
(126,6) (126,7) 227
(127,6) (127,7) 449
(128,6) (128,7) 863
(129,6) (129,7) 589
(130,6) (130,7) 650
(131,6) (131,7) 438
(132,6) (132,7) 118
(133,6) (133,7) 982
(134,6) (134,7) 981
(135,6) (135,7) 648
(136,6) (136,7) 190
(137,6) (137,7) 593
(138,6) (138,7) 867
(139,6) (139,7) 677
(140,6) (140,7) 968
(141,6) (141,7) 957
(142,6) (142,7) 562
(143,6) (143,7) 38
(144,6) (144,7) 823
(145,6) (145,7) 317
(146,6) (146,7) 296
(147,6) (147,7) 525
(148,6) (148,7) 197
(149,6) (149,7) 587
(150,6) (150,7) 109
(151,6) (151,7) 431
(152,6) (152,7) 728
(153,6) (153,7) 226
(154,6) (154,7) 316
(155,6) (155,7) 765
(156,6) (156,7) 122
(157,6) (157,7) 824
(158,6) (158,7) 896
(159,6) (159,7) 237
(160,6) (160,7) 398
(161,6) (161,7) 118
(162,6) (162,7) 899
(163,6) (163,7) 832
(164,6) (164,7) 318
(165,6) (165,7) 38
(166,6) (166,7) 554
(167,6) (167,7) 104
(168,6) (168,7) 274
(169,6) (169,7) 312
(170,6) (170,7) 996
(171,6) (171,7) 56
(172,6) (172,7) 754
(173,6) (173,7) 745
(174,6) (174,7) 9
(175,6) (175,7) 296
(176,6) (176,7) 597
(177,6) (177,7) 480
(178,6) (178,7) 784
(179,6) (179,7) 67
(180,6) (180,7) 962
(181,6) (181,7) 862
(182,6) (182,7) 424
(183,6) (183,7) 222
(184,6) (184,7) 683
(185,6) (185,7) 322
(186,6) (186,7) 312
(187,6) (187,7) 128
(188,6) (188,7) 506
(189,6) (189,7) 814
(190,6) (190,7) 618
(191,6) (191,7) 273
(192,6) (192,7) 732
(193,6) (193,7) 337
(194,6) (194,7) 370
(195,6) (195,7) 200
(196,6) (196,7) 626
(197,6) (197,7) 882
(198,6) (198,7) 716
(199,6) (199,7) 228
(200,6) (200,7) 214
(201,6) (201,7) 21
(202,6) (202,7) 723
(203,6) (203,7) 703
(204,6) (204,7) 578
(205,6) (205,7) 118
(206,6) (206,7) 22
(207,6) (207,7) 250
(208,6) (208,7) 140
(209,6) (209,7) 679
(210,6) (210,7) 542
(211,6) (211,7) 569
(212,6) (212,7) 909
(213,6) (213,7) 623
(214,6) (214,7) 154
(215,6) (215,7) 565
(216,6) (216,7) 305
(217,6) (217,7) 898
(218,6) (218,7) 907
(219,6) (219,7) 143
(220,6) (220,7) 266
(221,6) (221,7) 407
(222,6) (222,7) 643
(223,6) (223,7) 664
(224,6) (224,7) 901
(225,6) (225,7) 962
(226,6) (226,7) 248
(227,6) (227,7) 434
(228,6) (228,7) 54
(229,6) (229,7) 685
(230,6) (230,7) 887
(231,6) (231,7) 585
(232,6) (232,7) 774
(233,6) (233,7) 469
(234,6) (234,7) 20
(235,6) (235,7) 596
(236,6) (236,7) 466
(237,6) (237,7) 336
(238,6) (238,7) 37
(239,6) (239,7) 411
(240,6) (240,7) 776
(241,6) (241,7) 774
(242,6) (242,7) 326
(243,6) (243,7) 300
(244,6) (244,7) 35
(245,6) (245,7) 571
(246,6) (246,7) 328
(247,6) (247,7) 197
(248,6) (248,7) 357
(249,6) (249,7) 975
(250,6) (250,7) 610
(1,7) (1,8) 152
(2,7) (2,8) 956
(3,7) (3,8) 391
(4,7) (4,8) 449
(5,7) (5,8) 270
(6,7) (6,8) 205
(7,7) (7,8) 476
(8,7) (8,8) 843
(9,7) (9,8) 913
(10,7) (10,8) 37
(11,7) (11,8) 605
(12,7) (12,8) 56
(13,7) (13,8) 515
(14,7) (14,8) 863
(15,7) (15,8) 484
(16,7) (16,8) 889
(17,7) (17,8) 668
(18,7) (18,8) 239
(19,7) (19,8) 611
(20,7) (20,8) 683
(21,7) (21,8) 44
(22,7) (22,8) 285
(23,7) (23,8) 169
(24,7) (24,8) 597
(25,7) (25,8) 734
(26,7) (26,8) 590
(27,7) (27,8) 868
(28,7) (28,8) 604
(29,7) (29,8) 340
(30,7) (30,8) 460
(31,7) (31,8) 620
(32,7) (32,8) 792
(33,7) (33,8) 581
(34,7) (34,8) 893
(35,7) (35,8) 98
(36,7) (36,8) 975
(37,7) (37,8) 776
(38,7) (38,8) 913
(39,7) (39,8) 780
(40,7) (40,8) 935
(41,7) (41,8) 707
(42,7) (42,8) 748
(43,7) (43,8) 518
(44,7) (44,8) 809
(45,7) (45,8) 748
(46,7) (46,8) 196
(47,7) (47,8) 54
(48,7) (48,8) 809
(49,7) (49,8) 276
(50,7) (50,8) 541
(51,7) (51,8) 67
(52,7) (52,8) 362
(53,7) (53,8) 3
(54,7) (54,8) 32
(55,7) (55,8) 339
(56,7) (56,8) 310
(57,7) (57,8) 508
(58,7) (58,8) 178
(59,7) (59,8) 784
(60,7) (60,8) 131
(61,7) (61,8) 238
(62,7) (62,8) 960
(63,7) (63,8) 726
(64,7) (64,8) 585
(65,7) (65,8) 51
(66,7) (66,8) 641
(67,7) (67,8) 84
(68,7) (68,8) 472
(69,7) (69,8) 433
(70,7) (70,8) 620
(71,7) (71,8) 453
(72,7) (72,8) 151
(73,7) (73,8) 258
(74,7) (74,8) 135
(75,7) (75,8) 378
(76,7) (76,8) 583
(77,7) (77,8) 499
(78,7) (78,8) 241
(79,7) (79,8) 670
(80,7) (80,8) 478
(81,7) (81,8) 30
(82,7) (82,8) 128
(83,7) (83,8) 181
(84,7) (84,8) 751
(85,7) (85,8) 371
(86,7) (86,8) 716
(87,7) (87,8) 297
(88,7) (88,8) 982
(89,7) (89,8) 234
(90,7) (90,8) 29
(91,7) (91,8) 514
(92,7) (92,8) 473
(93,7) (93,8) 958
(94,7) (94,8) 111
(95,7) (95,8) 665
(96,7) (96,8) 651
(97,7) (97,8) 438
(98,7) (98,8) 427
(99,7) (99,8) 962
(100,7) (100,8) 938
(101,7) (101,8) 173
(102,7) (102,8) 666
(103,7) (103,8) 884
(104,7) (104,8) 136
(105,7) (105,8) 148
(106,7) (106,8) 698
(107,7) (107,8) 15
(108,7) (108,8) 262
(109,7) (109,8) 265
(110,7) (110,8) 915
(111,7) (111,8) 96
(112,7) (112,8) 636
(113,7) (113,8) 855
(114,7) (114,8) 683
(115,7) (115,8) 523
(116,7) (116,8) 862
(117,7) (117,8) 153
(118,7) (118,8) 797
(119,7) (119,8) 830
(120,7) (120,8) 769
(121,7) (121,8) 540
(122,7) (122,8) 601
(123,7) (123,8) 222
(124,7) (124,8) 507
(125,7) (125,8) 656
(126,7) (126,8) 93
(127,7) (127,8) 337
(128,7) (128,8) 31
(129,7) (129,8) 34
(130,7) (130,8) 944
(131,7) (131,8) 279
(132,7) (132,8) 728
(133,7) (133,8) 873
(134,7) (134,8) 263
(135,7) (135,8) 717
(136,7) (136,8) 629
(137,7) (137,8) 563
(138,7) (138,8) 401
(139,7) (139,8) 119
(140,7) (140,8) 235
(141,7) (141,8) 116
(142,7) (142,8) 557
(143,7) (143,8) 570
(144,7) (144,8) 728
(145,7) (145,8) 291
(146,7) (146,8) 651
(147,7) (147,8) 171
(148,7) (148,8) 19
(149,7) (149,8) 728
(150,7) (150,8) 600
(151,7) (151,8) 31
(152,7) (152,8) 354
(153,7) (153,8) 973
(154,7) (154,8) 499
(155,7) (155,8) 856
(156,7) (156,8) 683
(157,7) (157,8) 41
(158,7) (158,8) 284
(159,7) (159,8) 617
(160,7) (160,8) 363
(161,7) (161,8) 851
(162,7) (162,8) 133
(163,7) (163,8) 903
(164,7) (164,8) 181
(165,7) (165,8) 209
(166,7) (166,8) 328
(167,7) (167,8) 979
(168,7) (168,8) 155
(169,7) (169,8) 156
(170,7) (170,8) 79
(171,7) (171,8) 800
(172,7) (172,8) 672
(173,7) (173,8) 151
(174,7) (174,8) 603
(175,7) (175,8) 662
(176,7) (176,8) 502
(177,7) (177,8) 429
(178,7) (178,8) 780
(179,7) (179,8) 584
(180,7) (180,8) 346
(181,7) (181,8) 701
(182,7) (182,8) 976
(183,7) (183,8) 304
(184,7) (184,8) 429
(185,7) (185,8) 891
(186,7) (186,8) 479
(187,7) (187,8) 829
(188,7) (188,8) 78
(189,7) (189,8) 172
(190,7) (190,8) 962
(191,7) (191,8) 510
(192,7) (192,8) 283
(193,7) (193,8) 133
(194,7) (194,8) 587
(195,7) (195,8) 214
(196,7) (196,8) 599
(197,7) (197,8) 848
(198,7) (198,8) 488
(199,7) (199,8) 956
(200,7) (200,8) 749
(201,7) (201,8) 484
(202,7) (202,8) 522
(203,7) (203,8) 37
(204,7) (204,8) 746
(205,7) (205,8) 623
(206,7) (206,8) 650
(207,7) (207,8) 632
(208,7) (208,8) 289
(209,7) (209,8) 451
(210,7) (210,8) 202
(211,7) (211,8) 150
(212,7) (212,8) 816
(213,7) (213,8) 755
(214,7) (214,8) 57
(215,7) (215,8) 788
(216,7) (216,8) 703
(217,7) (217,8) 337
(218,7) (218,8) 224
(219,7) (219,8) 175
(220,7) (220,8) 585
(221,7) (221,8) 533
(222,7) (222,8) 370
(223,7) (223,8) 979
(224,7) (224,8) 131
(225,7) (225,8) 179
(226,7) (226,8) 65
(227,7) (227,8) 688
(228,7) (228,8) 169
(229,7) (229,8) 234
(230,7) (230,8) 979
(231,7) (231,8) 849
(232,7) (232,8) 112
(233,7) (233,8) 237
(234,7) (234,8) 564
(235,7) (235,8) 810
(236,7) (236,8) 366
(237,7) (237,8) 591
(238,7) (238,8) 508
(239,7) (239,8) 389
(240,7) (240,8) 925
(241,7) (241,8) 328
(242,7) (242,8) 705
(243,7) (243,8) 441
(244,7) (244,8) 31
(245,7) (245,8) 718
(246,7) (246,8) 103
(247,7) (247,8) 841
(248,7) (248,8) 724
(249,7) (249,8) 130
(250,7) (250,8) 588
(1,8) (1,9) 580
(2,8) (2,9) 110
(3,8) (3,9) 257
(4,8) (4,9) 273
(5,8) (5,9) 429
(6,8) (6,9) 797
(7,8) (7,9) 395
(8,8) (8,9) 146
(9,8) (9,9) 49
(10,8) (10,9) 191
(11,8) (11,9) 931
(12,8) (12,9) 718
(13,8) (13,9) 897
(14,8) (14,9) 799
(15,8) (15,9) 483
(16,8) (16,9) 633
(17,8) (17,9) 75
(18,8) (18,9) 718
(19,8) (19,9) 644
(20,8) (20,9) 191
(21,8) (21,9) 289
(22,8) (22,9) 815
(23,8) (23,9) 535
(24,8) (24,9) 708
(25,8) (25,9) 782
(26,8) (26,9) 940
(27,8) (27,9) 227
(28,8) (28,9) 903
(29,8) (29,9) 816
(30,8) (30,9) 823
(31,8) (31,9) 835
(32,8) (32,9) 229
(33,8) (33,9) 879
(34,8) (34,9) 755
(35,8) (35,9) 563
(36,8) (36,9) 585
(37,8) (37,9) 992
(38,8) (38,9) 96
(39,8) (39,9) 759
(40,8) (40,9) 49
(41,8) (41,9) 702
(42,8) (42,9) 13
(43,8) (43,9) 520
(44,8) (44,9) 668
(45,8) (45,9) 918
(46,8) (46,9) 727
(47,8) (47,9) 220
(48,8) (48,9) 71
(49,8) (49,9) 893
(50,8) (50,9) 224
(51,8) (51,9) 801
(52,8) (52,9) 407
(53,8) (53,9) 896
(54,8) (54,9) 707
(55,8) (55,9) 694
(56,8) (56,9) 728
(57,8) (57,9) 936
(58,8) (58,9) 156
(59,8) (59,9) 189
(60,8) (60,9) 676
(61,8) (61,9) 560
(62,8) (62,9) 116
(63,8) (63,9) 825
(64,8) (64,9) 848
(65,8) (65,9) 668
(66,8) (66,9) 50
(67,8) (67,9) 408
(68,8) (68,9) 728
(69,8) (69,9) 800
(70,8) (70,9) 286
(71,8) (71,9) 749
(72,8) (72,9) 667
(73,8) (73,9) 490
(74,8) (74,9) 910
(75,8) (75,9) 333
(76,8) (76,9) 385
(77,8) (77,9) 317
(78,8) (78,9) 235
(79,8) (79,9) 579
(80,8) (80,9) 712
(81,8) (81,9) 738
(82,8) (82,9) 590
(83,8) (83,9) 370
(84,8) (84,9) 630
(85,8) (85,9) 285
(86,8) (86,9) 244
(87,8) (87,9) 103
(88,8) (88,9) 673
(89,8) (89,9) 514
(90,8) (90,9) 793
(91,8) (91,9) 73
(92,8) (92,9) 306
(93,8) (93,9) 251
(94,8) (94,9) 89
(95,8) (95,9) 910
(96,8) (96,9) 281
(97,8) (97,9) 263
(98,8) (98,9) 289
(99,8) (99,9) 51
(100,8) (100,9) 873
(101,8) (101,9) 192
(102,8) (102,9) 347
(103,8) (103,9) 287
(104,8) (104,9) 340
(105,8) (105,9) 736
(106,8) (106,9) 568
(107,8) (107,9) 685
(108,8) (108,9) 209
(109,8) (109,9) 113
(110,8) (110,9) 536
(111,8) (111,9) 588
(112,8) (112,9) 321
(113,8) (113,9) 744
(114,8) (114,9) 630
(115,8) (115,9) 564
(116,8) (116,9) 818
(117,8) (117,9) 493
(118,8) (118,9) 599
(119,8) (119,9) 207
(120,8) (120,9) 259
(121,8) (121,9) 42
(122,8) (122,9) 809
(123,8) (123,9) 658
(124,8) (124,9) 486
(125,8) (125,9) 605
(126,8) (126,9) 175
(127,8) (127,9) 31
(128,8) (128,9) 131
(129,8) (129,9) 188
(130,8) (130,9) 42
(131,8) (131,9) 312
(132,8) (132,9) 745
(133,8) (133,9) 908
(134,8) (134,9) 60
(135,8) (135,9) 778
(136,8) (136,9) 551
(137,8) (137,9) 558
(138,8) (138,9) 670
(139,8) (139,9) 540
(140,8) (140,9) 113
(141,8) (141,9) 479
(142,8) (142,9) 946
(143,8) (143,9) 346
(144,8) (144,9) 398
(145,8) (145,9) 770
(146,8) (146,9) 530
(147,8) (147,9) 434
(148,8) (148,9) 918
(149,8) (149,9) 28
(150,8) (150,9) 807
(151,8) (151,9) 306
(152,8) (152,9) 497
(153,8) (153,9) 979
(154,8) (154,9) 190
(155,8) (155,9) 948
(156,8) (156,9) 651
(157,8) (157,9) 84
(158,8) (158,9) 341
(159,8) (159,9) 920
(160,8) (160,9) 211
(161,8) (161,9) 184
(162,8) (162,9) 531
(163,8) (163,9) 860
(164,8) (164,9) 779
(165,8) (165,9) 866
(166,8) (166,9) 365
(167,8) (167,9) 170
(168,8) (168,9) 722
(169,8) (169,9) 863
(170,8) (170,9) 684
(171,8) (171,9) 430
(172,8) (172,9) 420
(173,8) (173,9) 363
(174,8) (174,9) 148
(175,8) (175,9) 755
(176,8) (176,9) 947
(177,8) (177,9) 924
(178,8) (178,9) 296
(179,8) (179,9) 441
(180,8) (180,9) 671
(181,8) (181,9) 61
(182,8) (182,9) 777
(183,8) (183,9) 549
(184,8) (184,9) 137
(185,8) (185,9) 33
(186,8) (186,9) 902
(187,8) (187,9) 28
(188,8) (188,9) 773
(189,8) (189,9) 450
(190,8) (190,9) 780
(191,8) (191,9) 397
(192,8) (192,9) 629
(193,8) (193,9) 389
(194,8) (194,9) 294
(195,8) (195,9) 651
(196,8) (196,9) 779
(197,8) (197,9) 84
(198,8) (198,9) 697
(199,8) (199,9) 467
(200,8) (200,9) 159
(201,8) (201,9) 808
(202,8) (202,9) 350
(203,8) (203,9) 400
(204,8) (204,9) 830
(205,8) (205,9) 208
(206,8) (206,9) 74
(207,8) (207,9) 545
(208,8) (208,9) 803
(209,8) (209,9) 42
(210,8) (210,9) 531
(211,8) (211,9) 636
(212,8) (212,9) 39
(213,8) (213,9) 93
(214,8) (214,9) 480
(215,8) (215,9) 929
(216,8) (216,9) 693
(217,8) (217,9) 209
(218,8) (218,9) 259
(219,8) (219,9) 78
(220,8) (220,9) 776
(221,8) (221,9) 44
(222,8) (222,9) 195
(223,8) (223,9) 714
(224,8) (224,9) 333
(225,8) (225,9) 937
(226,8) (226,9) 841
(227,8) (227,9) 527
(228,8) (228,9) 581
(229,8) (229,9) 87
