s (1,1) 47
(154,4) (154,5) 69
(155,4) (155,5) 15
(156,4) (156,5) 71
(157,4) (157,5) 31
(158,4) (158,5) 93
(159,4) (159,5) 55
(160,4) (160,5) 92
(161,4) (161,5) 88
(162,4) (162,5) 12
(163,4) (163,5) 14
(164,4) (164,5) 89
(165,4) (165,5) 45
(166,4) (166,5) 89
(167,4) (167,5) 88
(168,4) (168,5) 78
(169,4) (169,5) 3
(170,4) (170,5) 50
(171,4) (171,5) 90
(172,4) (172,5) 20
(173,4) (173,5) 50
(174,4) (174,5) 61
(175,4) (175,5) 32
(176,4) (176,5) 91
(177,4) (177,5) 30
(178,4) (178,5) 86
(179,4) (179,5) 98
(180,4) (180,5) 99
(181,4) (181,5) 49
(182,4) (182,5) 88
(183,4) (183,5) 60
(184,4) (184,5) 91
(185,4) (185,5) 83
(186,4) (186,5) 97
(187,4) (187,5) 57
(188,4) (188,5) 88
(189,4) (189,5) 60
(190,4) (190,5) 30
(191,4) (191,5) 55
(192,4) (192,5) 66
(193,4) (193,5) 64
(194,4) (194,5) 18
(195,4) (195,5) 80
(196,4) (196,5) 58
(197,4) (197,5) 25
(198,4) (198,5) 82
(199,4) (199,5) 36
(200,4) (200,5) 3
(201,4) (201,5) 78
(202,4) (202,5) 83
(203,4) (203,5) 75
(204,4) (204,5) 76
(205,4) (205,5) 84
(206,4) (206,5) 73
(207,4) (207,5) 44
(208,4) (208,5) 18
(209,4) (209,5) 80
(210,4) (210,5) 22
(211,4) (211,5) 35
(212,4) (212,5) 32
(213,4) (213,5) 61
(214,4) (214,5) 71
(215,4) (215,5) 16
(216,4) (216,5) 84
(217,4) (217,5) 96
(218,4) (218,5) 13
(219,4) (219,5) 65
(220,4) (220,5) 56
(221,4) (221,5) 27
(222,4) (222,5) 83
(223,4) (223,5) 10
(224,4) (224,5) 58
(225,4) (225,5) 85
(226,4) (226,5) 75
(227,4) (227,5) 49
(228,4) (228,5) 49
(229,4) (229,5) 43
(230,4) (230,5) 16
(231,4) (231,5) 88
(232,4) (232,5) 58
(233,4) (233,5) 95
(234,4) (234,5) 44
(235,4) (235,5) 60
(236,4) (236,5) 15
(237,4) (237,5) 33
(238,4) (238,5) 32
(239,4) (239,5) 11
(240,4) (240,5) 78
(241,4) (241,5) 42
(242,4) (242,5) 53
(243,4) (243,5) 74
(244,4) (244,5) 26
(245,4) (245,5) 18
(246,4) (246,5) 92
(247,4) (247,5) 78
(248,4) (248,5) 60
(249,4) (249,5) 63
(250,4) (250,5) 75
(1,5) (1,6) 11
(2,5) (2,6) 1
(3,5) (3,6) 96
(4,5) (4,6) 83
(5,5) (5,6) 52
(6,5) (6,6) 47
(7,5) (7,6) 92
(8,5) (8,6) 86
(9,5) (9,6) 58
(10,5) (10,6) 98
(11,5) (11,6) 83
(12,5) (12,6) 66
(13,5) (13,6) 80
(14,5) (14,6) 96
(15,5) (15,6) 80
(16,5) (16,6) 52
(17,5) (17,6) 84
(18,5) (18,6) 62
(19,5) (19,6) 53
(20,5) (20,6) 83
(21,5) (21,6) 28
(22,5) (22,6) 16
(23,5) (23,6) 40
(24,5) (24,6) 25
(25,5) (25,6) 85
(26,5) (26,6) 8
(27,5) (27,6) 71
(28,5) (28,6) 33
(29,5) (29,6) 53
(30,5) (30,6) 91
(31,5) (31,6) 42
(32,5) (32,6) 86
(33,5) (33,6) 3
(34,5) (34,6) 63
(35,5) (35,6) 89
(36,5) (36,6) 75
(37,5) (37,6) 36
(38,5) (38,6) 84
(39,5) (39,6) 69
(40,5) (40,6) 32
(41,5) (41,6) 85
(42,5) (42,6) 2
(43,5) (43,6) 9
(44,5) (44,6) 62
(45,5) (45,6) 23
(46,5) (46,6) 4
(47,5) (47,6) 3
(48,5) (48,6) 71
(49,5) (49,6) 45
(50,5) (50,6) 17
(51,5) (51,6) 21
(52,5) (52,6) 53
(53,5) (53,6) 8
(54,5) (54,6) 61
(55,5) (55,6) 81
(56,5) (56,6) 57
(57,5) (57,6) 89
(58,5) (58,6) 2
(59,5) (59,6) 68
(60,5) (60,6) 24
(61,5) (61,6) 69
(62,5) (62,6) 60
(63,5) (63,6) 66
(64,5) (64,6) 82
(65,5) (65,6) 14
(66,5) (66,6) 50
(67,5) (67,6) 40
(68,5) (68,6) 43
(69,5) (69,6) 70
(70,5) (70,6) 97
(71,5) (71,6) 76
(72,5) (72,6) 87
(73,5) (73,6) 99
(74,5) (74,6) 88
(75,5) (75,6) 50
(76,5) (76,6) 21
(77,5) (77,6) 46
(78,5) (78,6) 77
(79,5) (79,6) 85
(80,5) (80,6) 57
(81,5) (81,6) 14
(82,5) (82,6) 94
(83,5) (83,6) 76
(84,5) (84,6) 36
(85,5) (85,6) 38
(86,5) (86,6) 71
(87,5) (87,6) 86
(88,5) (88,6) 77
(89,5) (89,6) 67
(90,5) (90,6) 25
(91,5) (91,6) 5
(92,5) (92,6) 69
(93,5) (93,6) 15
(94,5) (94,6) 33
(95,5) (95,6) 67
(96,5) (96,6) 51
(97,5) (97,6) 26
(98,5) (98,6) 35
(99,5) (99,6) 32
(100,5) (100,6) 62
(101,5) (101,6) 31
(102,5) (102,6) 97
(103,5) (103,6) 29
(104,5) (104,6) 28
(105,5) (105,6) 1
(106,5) (106,6) 8
(107,5) (107,6) 61
(108,5) (108,6) 74
(109,5) (109,6) 48
(110,5) (110,6) 51
(111,5) (111,6) 45
(112,5) (112,6) 78
(113,5) (113,6) 51
(114,5) (114,6) 12
(115,5) (115,6) 14
(116,5) (116,6) 81
(117,5) (117,6) 91
(118,5) (118,6) 43
(119,5) (119,6) 7
(120,5) (120,6) 9
(121,5) (121,6) 49
(122,5) (122,6) 12
(123,5) (123,6) 87
(124,5) (124,6) 74
(125,5) (125,6) 39
(126,5) (126,6) 9
(127,5) (127,6) 92
(128,5) (128,6) 57
(129,5) (129,6) 8
(130,5) (130,6) 54
(131,5) (131,6) 58
(132,5) (132,6) 93
(133,5) (133,6) 11
(134,5) (134,6) 26
(135,5) (135,6) 83
(136,5) (136,6) 8
(137,5) (137,6) 45
(138,5) (138,6) 27
(139,5) (139,6) 31
(140,5) (140,6) 83
(141,5) (141,6) 38
(142,5) (142,6) 41
(143,5) (143,6) 5
(144,5) (144,6) 18
(145,5) (145,6) 35
(146,5) (146,6) 92
(147,5) (147,6) 60
(148,5) (148,6) 79
(149,5) (149,6) 38
(150,5) (150,6) 17
(151,5) (151,6) 96
(152,5) (152,6) 17
(153,5) (153,6) 89
(154,5) (154,6) 4
(155,5) (155,6) 37
(156,5) (156,6) 5
(157,5) (157,6) 12
(158,5) (158,6) 31
(159,5) (159,6) 27
(160,5) (160,6) 28
(161,5) (161,6) 77
(162,5) (162,6) 22
(163,5) (163,6) 49
(164,5) (164,6) 80
(165,5) (165,6) 65
(166,5) (166,6) 98
(167,5) (167,6) 67
(168,5) (168,6) 34
(169,5) (169,6) 93
(170,5) (170,6) 40
(171,5) (171,6) 42
(172,5) (172,6) 49
(173,5) (173,6) 48
(174,5) (174,6) 69
(175,5) (175,6) 3
(176,5) (176,6) 42
(177,5) (177,6) 88
(178,5) (178,6) 56
(179,5) (179,6) 69
(180,5) (180,6) 23
(181,5) (181,6) 81
(182,5) (182,6) 53
(183,5) (183,6) 97
(184,5) (184,6) 66
(185,5) (185,6) 65
(186,5) (186,6) 16
(187,5) (187,6) 55
(188,5) (188,6) 86
(189,5) (189,6) 2
(190,5) (190,6) 65
(191,5) (191,6) 94
(192,5) (192,6) 9
(193,5) (193,6) 43
(194,5) (194,6) 43
(195,5) (195,6) 73
(196,5) (196,6) 67
(197,5) (197,6) 6
(198,5) (198,6) 38
(199,5) (199,6) 57
(200,5) (200,6) 98
(201,5) (201,6) 15
(202,5) (202,6) 32
(203,5) (203,6) 88
(204,5) (204,6) 87
(205,5) (205,6) 49
(206,5) (206,6) 97
(207,5) (207,6) 68
(208,5) (208,6) 12
(209,5) (209,6) 93
(210,5) (210,6) 4
(211,5) (211,6) 17
(212,5) (212,6) 29
(213,5) (213,6) 64
(214,5) (214,6) 90
(215,5) (215,6) 73
(216,5) (216,6) 82
(217,5) (217,6) 35
(218,5) (218,6) 20
(219,5) (219,6) 22
(220,5) (220,6) 50
(221,5) (221,6) 7
(222,5) (222,6) 73
(223,5) (223,6) 54
(224,5) (224,6) 43
(225,5) (225,6) 63
(226,5) (226,6) 29
(227,5) (227,6) 66
(228,5) (228,6) 53
(229,5) (229,6) 33
(230,5) (230,6) 67
(231,5) (231,6) 61
(232,5) (232,6) 44
(233,5) (233,6) 29
(234,5) (234,6) 62
(235,5) (235,6) 93
(236,5) (236,6) 70
(237,5) (237,6) 25
(238,5) (238,6) 63
(239,5) (239,6) 40
(240,5) (240,6) 10
(241,5) (241,6) 30
(242,5) (242,6) 22
(243,5) (243,6) 40
(244,5) (244,6) 88
(245,5) (245,6) 72
(246,5) (246,6) 58
(247,5) (247,6) 97
(248,5) (248,6) 27
(249,5) (249,6) 89
(250,5) (250,6) 69
(1,6) (1,7) 9
(2,6) (2,7) 77
(3,6) (3,7) 100
(4,6) (4,7) 88
(5,6) (5,7) 6
(6,6) (6,7) 42
(7,6) (7,7) 66
(8,6) (8,7) 17
(9,6) (9,7) 76
(10,6) (10,7) 22
(11,6) (11,7) 54
(12,6) (12,7) 23
(13,6) (13,7) 10
(14,6) (14,7) 41
(15,6) (15,7) 9
(16,6) (16,7) 91
(17,6) (17,7) 15
(18,6) (18,7) 26
(19,6) (19,7) 93
(20,6) (20,7) 21
(21,6) (21,7) 62
(22,6) (22,7) 7
(23,6) (23,7) 51
(24,6) (24,7) 21
(25,6) (25,7) 27
(26,6) (26,7) 25
(27,6) (27,7) 93
(28,6) (28,7) 84
(29,6) (29,7) 45
(30,6) (30,7) 32
(31,6) (31,7) 69
(32,6) (32,7) 18
(33,6) (33,7) 32
(34,6) (34,7) 55
(35,6) (35,7) 92
(36,6) (36,7) 50
(37,6) (37,7) 76
(38,6) (38,7) 58
(39,6) (39,7) 78
(40,6) (40,7) 99
(41,6) (41,7) 28
(42,6) (42,7) 60
(43,6) (43,7) 59
(44,6) (44,7) 91
(45,6) (45,7) 74
(46,6) (46,7) 99
(47,6) (47,7) 57
(48,6) (48,7) 46
(49,6) (49,7) 8
(50,6) (50,7) 94
(51,6) (51,7) 8
(52,6) (52,7) 72
(53,6) (53,7) 4
(54,6) (54,7) 79
(55,6) (55,7) 64
(56,6) (56,7) 66
(57,6) (57,7) 77
(58,6) (58,7) 36
(59,6) (59,7) 86
(60,6) (60,7) 15
(61,6) (61,7) 53
(62,6) (62,7) 41
(63,6) (63,7) 49
(64,6) (64,7) 40
(65,6) (65,7) 99
(66,6) (66,7) 11
(67,6) (67,7) 40
(68,6) (68,7) 64
(69,6) (69,7) 46
(70,6) (70,7) 75
(71,6) (71,7) 77
(72,6) (72,7) 50
(73,6) (73,7) 61
(74,6) (74,7) 93
(75,6) (75,7) 69
(76,6) (76,7) 63
(77,6) (77,7) 55
(78,6) (78,7) 72
(79,6) (79,7) 95
(80,6) (80,7) 15
(81,6) (81,7) 3
(82,6) (82,7) 60
(83,6) (83,7) 40
(84,6) (84,7) 8
(85,6) (85,7) 76
(86,6) (86,7) 3
(87,6) (87,7) 61
(88,6) (88,7) 51
(89,6) (89,7) 70
(90,6) (90,7) 80
(91,6) (91,7) 3
(92,6) (92,7) 60
(93,6) (93,7) 44
(94,6) (94,7) 54
(95,6) (95,7) 15
(96,6) (96,7) 98
(97,6) (97,7) 83
(98,6) (98,7) 70
(99,6) (99,7) 83
(100,6) (100,7) 12
(101,6) (101,7) 29
(102,6) (102,7) 61
(103,6) (103,7) 97
(104,6) (104,7) 2
(105,6) (105,7) 8
(106,6) (106,7) 21
(107,6) (107,7) 95
(108,6) (108,7) 51
(109,6) (109,7) 22
(110,6) (110,7) 22
(111,6) (111,7) 89
(112,6) (112,7) 31
(113,6) (113,7) 32
(114,6) (114,7) 37
(115,6) (115,7) 18
(116,6) (116,7) 97
(117,6) (117,7) 67
(118,6) (118,7) 65
(119,6) (119,7) 58
(120,6) (120,7) 4
(121,6) (121,7) 91
(122,6) (122,7) 6
(123,6) (123,7) 61
(124,6) (124,7) 12
(125,6) (125,7) 19
(126,6) (126,7) 91
(127,6) (127,7) 62
(128,6) (128,7) 56
(129,6) (129,7) 99
(130,6) (130,7) 88
(131,6) (131,7) 78
(132,6) (132,7) 86
(133,6) (133,7) 5
(134,6) (134,7) 1
(135,6) (135,7) 12
(136,6) (136,7) 52
(137,6) (137,7) 51
(138,6) (138,7) 6
(139,6) (139,7) 31
(140,6) (140,7) 94
(141,6) (141,7) 34
(142,6) (142,7) 27
(143,6) (143,7) 30
(144,6) (144,7) 37
(145,6) (145,7) 84
(146,6) (146,7) 12
(147,6) (147,7) 16
(148,6) (148,7) 71
(149,6) (149,7) 60
(150,6) (150,7) 55
(151,6) (151,7) 75
(152,6) (152,7) 4
(153,6) (153,7) 15
(154,6) (154,7) 30
(155,6) (155,7) 76
(156,6) (156,7) 1
(157,6) (157,7) 94
(158,6) (158,7) 57
(159,6) (159,7) 37
(160,6) (160,7) 3
(161,6) (161,7) 71
(162,6) (162,7) 60
(163,6) (163,7) 60
(164,6) (164,7) 84
(165,6) (165,7) 14
(166,6) (166,7) 66
(167,6) (167,7) 20
(168,6) (168,7) 79
(169,6) (169,7) 64
(170,6) (170,7) 30
(171,6) (171,7) 85
(172,6) (172,7) 62
(173,6) (173,7) 29
(174,6) (174,7) 19
(175,6) (175,7) 41
(176,6) (176,7) 33
(177,6) (177,7) 54
(178,6) (178,7) 3
(179,6) (179,7) 90
(180,6) (180,7) 69
(181,6) (181,7) 49
(182,6) (182,7) 44
(183,6) (183,7) 84
(184,6) (184,7) 15
(185,6) (185,7) 54
(186,6) (186,7) 95
(187,6) (187,7) 95
(188,6) (188,7) 88
(189,6) (189,7) 17
(190,6) (190,7) 19
(191,6) (191,7) 2
(192,6) (192,7) 94
(193,6) (193,7) 84
(194,6) (194,7) 99
(195,6) (195,7) 39
(196,6) (196,7) 57
(197,6) (197,7) 83
(198,6) (198,7) 31
(199,6) (199,7) 3
(200,6) (200,7) 63
(201,6) (201,7) 7
(202,6) (202,7) 89
(203,6) (203,7) 14
(204,6) (204,7) 93
(205,6) (205,7) 9
(206,6) (206,7) 36
(207,6) (207,7) 12
(208,6) (208,7) 28
(209,6) (209,7) 34
(210,6) (210,7) 42
(211,6) (211,7) 3
(212,6) (212,7) 89
(213,6) (213,7) 52
(214,6) (214,7) 80
(215,6) (215,7) 37
(216,6) (216,7) 34
(217,6) (217,7) 20
(218,6) (218,7) 90
(219,6) (219,7) 39
(220,6) (220,7) 37
(221,6) (221,7) 100
(222,6) (222,7) 92
(223,6) (223,7) 52
(224,6) (224,7) 30
(225,6) (225,7) 33
(226,6) (226,7) 44
(227,6) (227,7) 91
(228,6) (228,7) 44
(229,6) (229,7) 69
(230,6) (230,7) 74
(231,6) (231,7) 44
(232,6) (232,7) 13
(233,6) (233,7) 98
(234,6) (234,7) 65
(235,6) (235,7) 89
(236,6) (236,7) 45
(237,6) (237,7) 15
(238,6) (238,7) 71
(239,6) (239,7) 86
(240,6) (240,7) 54
(241,6) (241,7) 57
(242,6) (242,7) 99
(243,6) (243,7) 72
(244,6) (244,7) 62
(245,6) (245,7) 94
(246,6) (246,7) 15
(247,6) (247,7) 22
(248,6) (248,7) 20
(249,6) (249,7) 22
(250,6) (250,7) 99
(1,7) (1,8) 95
(2,7) (2,8) 60
(3,7) (3,8) 34
(4,7) (4,8) 30
(5,7) (5,8) 31
(6,7) (6,8) 50
(7,7) (7,8) 58
(8,7) (8,8) 40
(9,7) (9,8) 77
(10,7) (10,8) 39
(11,7) (11,8) 12
(12,7) (12,8) 27
(13,7) (13,8) 54
(14,7) (14,8) 40
(15,7) (15,8) 31
(16,7) (16,8) 24
(17,7) (17,8) 15
(18,7) (18,8) 16
(19,7) (19,8) 23
(20,7) (20,8) 97
(21,7) (21,8) 39
(22,7) (22,8) 21
(23,7) (23,8) 37
(24,7) (24,8) 28
(25,7) (25,8) 32
(26,7) (26,8) 7
(27,7) (27,8) 99
(28,7) (28,8) 53
(29,7) (29,8) 88
(30,7) (30,8) 9
(31,7) (31,8) 7
(32,7) (32,8) 93
(33,7) (33,8) 71
(34,7) (34,8) 61
(35,7) (35,8) 64
(36,7) (36,8) 33
(37,7) (37,8) 23
(38,7) (38,8) 90
(39,7) (39,8) 67
(40,7) (40,8) 43
(41,7) (41,8) 53
(42,7) (42,8) 8
(43,7) (43,8) 16
(44,7) (44,8) 48
(45,7) (45,8) 31
(46,7) (46,8) 49
(47,7) (47,8) 69
(48,7) (48,8) 54
(49,7) (49,8) 32
(50,7) (50,8) 44
(51,7) (51,8) 64
(52,7) (52,8) 21
(53,7) (53,8) 15
(54,7) (54,8) 23
(55,7) (55,8) 92
(56,7) (56,8) 25
(57,7) (57,8) 28
(58,7) (58,8) 25
(59,7) (59,8) 11
(60,7) (60,8) 98
(61,7) (61,8) 57
(62,7) (62,8) 82
(63,7) (63,8) 87
(64,7) (64,8) 25
(65,7) (65,8) 1
(66,7) (66,8) 51
(67,7) (67,8) 34
(68,7) (68,8) 3
(69,7) (69,8) 87
(70,7) (70,8) 43
(71,7) (71,8) 65
(72,7) (72,8) 45
(73,7) (73,8) 14
(74,7) (74,8) 85
(75,7) (75,8) 96
(76,7) (76,8) 58
(77,7) (77,8) 66
(78,7) (78,8) 15
(79,7) (79,8) 56
(80,7) (80,8) 81
(81,7) (81,8) 59
(82,7) (82,8) 55
(83,7) (83,8) 23
(84,7) (84,8) 90
(85,7) (85,8) 34
(86,7) (86,8) 60
(87,7) (87,8) 66
(88,7) (88,8) 4
(89,7) (89,8) 87
(90,7) (90,8) 97
(91,7) (91,8) 65
(92,7) (92,8) 99
(93,7) (93,8) 62
(94,7) (94,8) 70
(95,7) (95,8) 34
(96,7) (96,8) 15
(97,7) (97,8) 43
(98,7) (98,8) 100
(99,7) (99,8) 68
(100,7) (100,8) 69
(101,7) (101,8) 9
(102,7) (102,8) 48
(103,7) (103,8) 51
(104,7) (104,8) 33
(105,7) (105,8) 68
(106,7) (106,8) 96
(107,7) (107,8) 97
(108,7) (108,8) 98
(109,7) (109,8) 63
(110,7) (110,8) 87
(111,7) (111,8) 21
(112,7) (112,8) 3
(113,7) (113,8) 44
(114,7) (114,8) 10
(115,7) (115,8) 5
(116,7) (116,8) 46
(117,7) (117,8) 23
(118,7) (118,8) 47
(119,7) (119,8) 69
(120,7) (120,8) 71
(121,7) (121,8) 2
(122,7) (122,8) 21
(123,7) (123,8) 70
(124,7) (124,8) 87
(125,7) (125,8) 99
(126,7) (126,8) 50
(127,7) (127,8) 33
(128,7) (128,8) 14
(129,7) (129,8) 61
(130,7) (130,8) 63
(131,7) (131,8) 49
(132,7) (132,8) 64
(133,7) (133,8) 52
(134,7) (134,8) 90
(135,7) (135,8) 33
(136,7) (136,8) 64
(137,7) (137,8) 72
(138,7) (138,8) 10
(139,7) (139,8) 72
(140,7) (140,8) 83
(141,7) (141,8) 37
(142,7) (142,8) 63
(143,7) (143,8) 71
(144,7) (144,8) 32
(145,7) (145,8) 92
(146,7) (146,8) 97
(147,7) (147,8) 87
(148,7) (148,8) 81
(149,7) (149,8) 72
(150,7) (150,8) 80
(151,7) (151,8) 11
(152,7) (152,8) 18
(153,7) (153,8) 92
(154,7) (154,8) 74
(155,7) (155,8) 38
(156,7) (156,8) 49
(157,7) (157,8) 73
(158,7) (158,8) 81
(159,7) (159,8) 91
(160,7) (160,8) 87
(161,7) (161,8) 36
(162,7) (162,8) 47
(163,7) (163,8) 87
(164,7) (164,8) 11
(165,7) (165,8) 76
(166,7) (166,8) 4
(167,7) (167,8) 52
(168,7) (168,8) 17
(169,7) (169,8) 10
(170,7) (170,8) 31
(171,7) (171,8) 46
(172,7) (172,8) 93
(173,7) (173,8) 18
(174,7) (174,8) 22
(175,7) (175,8) 90
(176,7) (176,8) 37
(177,7) (177,8) 91
(178,7) (178,8) 4
(179,7) (179,8) 40
(180,7) (180,8) 65
(181,7) (181,8) 96
(182,7) (182,8) 8
(183,7) (183,8) 91
(184,7) (184,8) 31
(185,7) (185,8) 46
(186,7) (186,8) 48
(187,7) (187,8) 81
(188,7) (188,8) 67
(189,7) (189,8) 58
(190,7) (190,8) 84
(191,7) (191,8) 65
(192,7) (192,8) 14
(193,7) (193,8) 35
(194,7) (194,8) 65
(195,7) (195,8) 60
(196,7) (196,8) 22
(197,7) (197,8) 57
(198,7) (198,8) 59
(199,7) (199,8) 74
(200,7) (200,8) 25
(201,7) (201,8) 1
(202,7) (202,8) 59
(203,7) (203,8) 30
(204,7) (204,8) 64
(205,7) (205,8) 69
(206,7) (206,8) 89
(207,7) (207,8) 31
(208,7) (208,8) 34
(209,7) (209,8) 72
(210,7) (210,8) 14
(211,7) (211,8) 22
(212,7) (212,8) 8
(213,7) (213,8) 83
(214,7) (214,8) 58
(215,7) (215,8) 94
(216,7) (216,8) 8
(217,7) (217,8) 79
(218,7) (218,8) 7
(219,7) (219,8) 50
(220,7) (220,8) 77
(221,7) (221,8) 96
(222,7) (222,8) 14
(223,7) (223,8) 41
(224,7) (224,8) 2
(225,7) (225,8) 51
(226,7) (226,8) 54
(227,7) (227,8) 9
(228,7) (228,8) 53
(229,7) (229,8) 71
(230,7) (230,8) 58
(231,7) (231,8) 62
(232,7) (232,8) 68
(233,7) (233,8) 62
(234,7) (234,8) 78
(235,7) (235,8) 66
(236,7) (236,8) 56
(237,7) (237,8) 62
(238,7) (238,8) 75
(239,7) (239,8) 1
(240,7) (240,8) 3
(241,7) (241,8) 84
(242,7) (242,8) 57
(243,7) (243,8) 7
(244,7) (244,8) 28
(245,7) (245,8) 9
(246,7) (246,8) 43
(247,7) (247,8) 26
(248,7) (248,8) 29
(249,7) (249,8) 16
(250,7) (250,8) 35
(1,8) (1,9) 7
(2,8) (2,9) 29
(3,8) (3,9) 97
(4,8) (4,9) 23
(5,8) (5,9) 29
(6,8) (6,9) 28
(7,8) (7,9) 83
(8,8) (8,9) 40
(9,8) (9,9) 57
(10,8) (10,9) 68
(11,8) (11,9) 78
(12,8) (12,9) 21
(13,8) (13,9) 89
(14,8) (14,9) 49
(15,8) (15,9) 28
(16,8) (16,9) 44
(17,8) (17,9) 88
(18,8) (18,9) 74
(19,8) (19,9) 89
(20,8) (20,9) 65
(21,8) (21,9) 8
(22,8) (22,9) 95
(23,8) (23,9) 82
(24,8) (24,9) 52
(25,8) (25,9) 21
(26,8) (26,9) 11
(27,8) (27,9) 14
(28,8) (28,9) 50
(29,8) (29,9) 25
(30,8) (30,9) 11
(31,8) (31,9) 1
(32,8) (32,9) 87
(33,8) (33,9) 10
(34,8) (34,9) 60
(35,8) (35,9) 10
(36,8) (36,9) 64
(37,8) (37,9) 4
(38,8) (38,9) 91
(39,8) (39,9) 72
(40,8) (40,9) 88
(41,8) (41,9) 30
(42,8) (42,9) 11
(43,8) (43,9) 66
(44,8) (44,9) 77
(45,8) (45,9) 85
(46,8) (46,9) 9
(47,8) (47,9) 96
(48,8) (48,9) 84
(49,8) (49,9) 54
(50,8) (50,9) 8
(51,8) (51,9) 6
(52,8) (52,9) 53
(53,8) (53,9) 84
(54,8) (54,9) 43
(55,8) (55,9) 83
(56,8) (56,9) 42
(57,8) (57,9) 81
(58,8) (58,9) 8
(59,8) (59,9) 55
(60,8) (60,9) 19
(61,8) (61,9) 11
(62,8) (62,9) 50
(63,8) (63,9) 25
(64,8) (64,9) 97
(65,8) (65,9) 12
(66,8) (66,9) 39
(67,8) (67,9) 24
(68,8) (68,9) 36
(69,8) (69,9) 83
(70,8) (70,9) 80
(71,8) (71,9) 50
(72,8) (72,9) 14
(73,8) (73,9) 54
(74,8) (74,9) 39
(75,8) (75,9) 15
(76,8) (76,9) 93
(77,8) (77,9) 45
(78,8) (78,9) 76
(79,8) (79,9) 53
(80,8) (80,9) 76
(81,8) (81,9) 36
(82,8) (82,9) 96
(83,8) (83,9) 29
(84,8) (84,9) 94
(85,8) (85,9) 30
(86,8) (86,9) 90
(87,8) (87,9) 94
(88,8) (88,9) 81
(89,8) (89,9) 30
(90,8) (90,9) 95
(91,8) (91,9) 38
(92,8) (92,9) 11
(93,8) (93,9) 34
(94,8) (94,9) 42
(95,8) (95,9) 32
(96,8) (96,9) 23
(97,8) (97,9) 100
(98,8) (98,9) 53
(99,8) (99,9) 73
(100,8) (100,9) 23
(101,8) (101,9) 77
(102,8) (102,9) 67
(103,8) (103,9) 36
(104,8) (104,9) 58
(105,8) (105,9) 90
(106,8) (106,9) 59
(107,8) (107,9) 98
(108,8) (108,9) 17
(109,8) (109,9) 53
(110,8) (110,9) 38
(111,8) (111,9) 56
(112,8) (112,9) 74
(113,8) (113,9) 8
(114,8) (114,9) 89
(115,8) (115,9) 54
(116,8) (116,9) 45
(117,8) (117,9) 73
(118,8) (118,9) 66
(119,8) (119,9) 96
(120,8) (120,9) 7
(121,8) (121,9) 17
(122,8) (122,9) 16
(123,8) (123,9) 56
(124,8) (124,9) 41
(125,8) (125,9) 96
(126,8) (126,9) 50
(127,8) (127,9) 51
(128,8) (128,9) 7
(129,8) (129,9) 64
(130,8) (130,9) 58
(131,8) (131,9) 15
(132,8) (132,9) 74
(133,8) (133,9) 82
(134,8) (134,9) 72
(135,8) (135,9) 87
(136,8) (136,9) 59
(137,8) (137,9) 70
(138,8) (138,9) 83
(139,8) (139,9) 61
(140,8) (140,9) 50
(141,8) (141,9) 13
(142,8) (142,9) 50
(143,8) (143,9) 84
(144,8) (144,9) 4
(145,8) (145,9) 52
(146,8) (146,9) 43
(147,8) (147,9) 25
(148,8) (148,9) 73
(149,8) (149,9) 61
(150,8) (150,9) 64
(151,8) (151,9) 64
(152,8) (152,9) 65
(153,8) (153,9) 39
(154,8) (154,9) 84
(155,8) (155,9) 5
(156,8) (156,9) 78
(157,8) (157,9) 56
(158,8) (158,9) 59
(159,8) (159,9) 94
(160,8) (160,9) 79
(161,8) (161,9) 42
(162,8) (162,9) 74
(163,8) (163,9) 80
(164,8) (164,9) 69
(165,8) (165,9) 66
(166,8) (166,9) 74
(167,8) (167,9) 66
(168,8) (168,9) 43
(169,8) (169,9) 49
(170,8) (170,9) 31
(171,8) (171,9) 89
(172,8) (172,9) 79
(173,8) (173,9) 22
(174,8) (174,9) 40
(175,8) (175,9) 70
(176,8) (176,9) 24
(177,8) (177,9) 45
(178,8) (178,9) 18
(179,8) (179,9) 98
(180,8) (180,9) 67
(181,8) (181,9) 74
(182,8) (182,9) 91
(183,8) (183,9) 87
(184,8) (184,9) 27
(185,8) (185,9) 21
(186,8) (186,9) 10
(187,8) (187,9) 17
(188,8) (188,9) 49
(189,8) (189,9) 95
(190,8) (190,9) 56
(191,8) (191,9) 32
(192,8) (192,9) 20
(193,8) (193,9) 99
(194,8) (194,9) 37
(195,8) (195,9) 98
(196,8) (196,9) 82
(197,8) (197,9) 70
(198,8) (198,9) 22
(199,8) (199,9) 45
(200,8) (200,9) 61
(201,8) (201,9) 68
(202,8) (202,9) 55
(203,8) (203,9) 10
(204,8) (204,9) 1
(205,8) (205,9) 19
(206,8) (206,9) 30
(207,8) (207,9) 49
(208,8) (208,9) 99
(209,8) (209,9) 7
(210,8) (210,9) 42
(211,8) (211,9) 25
(212,8) (212,9) 34
(213,8) (213,9) 53
(214,8) (214,9) 1
(215,8) (215,9) 65
(216,8) (216,9) 45
(217,8) (217,9) 62
(218,8) (218,9) 1
(219,8) (219,9) 76
(220,8) (220,9) 54
(221,8) (221,9) 39
(222,8) (222,9) 63
(223,8) (223,9) 42
(224,8) (224,9) 55
(225,8) (225,9) 55
(226,8) (226,9) 44
(227,8) (227,9) 60
(228,8) (228,9) 96
(229,8) (229,9) 9
