s (1,1) 13
(154,4) (154,5) 53
(155,4) (155,5) 80
(156,4) (156,5) 76
(157,4) (157,5) 8
(158,4) (158,5) 19
(159,4) (159,5) 64
(160,4) (160,5) 36
(161,4) (161,5) 54
(162,4) (162,5) 18
(163,4) (163,5) 89
(164,4) (164,5) 42
(165,4) (165,5) 32
(166,4) (166,5) 79
(167,4) (167,5) 81
(168,4) (168,5) 76
(169,4) (169,5) 11
(170,4) (170,5) 98
(171,4) (171,5) 6
(172,4) (172,5) 7
(173,4) (173,5) 25
(174,4) (174,5) 49
(175,4) (175,5) 22
(176,4) (176,5) 76
(177,4) (177,5) 10
(178,4) (178,5) 19
(179,4) (179,5) 83
(180,4) (180,5) 42
(181,4) (181,5) 61
(182,4) (182,5) 7
(183,4) (183,5) 58
(184,4) (184,5) 70
(185,4) (185,5) 92
(186,4) (186,5) 55
(187,4) (187,5) 92
(188,4) (188,5) 27
(189,4) (189,5) 23
(190,4) (190,5) 67
(191,4) (191,5) 74
(192,4) (192,5) 94
(193,4) (193,5) 5
(194,4) (194,5) 24
(195,4) (195,5) 75
(196,4) (196,5) 75
(197,4) (197,5) 56
(198,4) (198,5) 5
(199,4) (199,5) 14
(200,4) (200,5) 6
(201,4) (201,5) 56
(202,4) (202,5) 33
(203,4) (203,5) 78
(204,4) (204,5) 76
(205,4) (205,5) 50
(206,4) (206,5) 85
(207,4) (207,5) 41
(208,4) (208,5) 13
(209,4) (209,5) 67
(210,4) (210,5) 21
(211,4) (211,5) 16
(212,4) (212,5) 91
(213,4) (213,5) 2
(214,4) (214,5) 23
(215,4) (215,5) 13
(216,4) (216,5) 70
(217,4) (217,5) 32
(218,4) (218,5) 57
(219,4) (219,5) 60
(220,4) (220,5) 44
(221,4) (221,5) 59
(222,4) (222,5) 53
(223,4) (223,5) 100
(224,4) (224,5) 64
(225,4) (225,5) 58
(226,4) (226,5) 38
(227,4) (227,5) 82
(228,4) (228,5) 10
(229,4) (229,5) 52
(230,4) (230,5) 29
(231,4) (231,5) 19
(232,4) (232,5) 61
(233,4) (233,5) 67
(234,4) (234,5) 70
(235,4) (235,5) 79
(236,4) (236,5) 94
(237,4) (237,5) 62
(238,4) (238,5) 1
(239,4) (239,5) 15
(240,4) (240,5) 72
(241,4) (241,5) 51
(242,4) (242,5) 9
(243,4) (243,5) 32
(244,4) (244,5) 86
(245,4) (245,5) 47
(246,4) (246,5) 13
(247,4) (247,5) 62
(248,4) (248,5) 61
(249,4) (249,5) 7
(250,4) (250,5) 18
(1,5) (1,6) 63
(2,5) (2,6) 35
(3,5) (3,6) 84
(4,5) (4,6) 73
(5,5) (5,6) 6
(6,5) (6,6) 9
(7,5) (7,6) 79
(8,5) (8,6) 81
(9,5) (9,6) 36
(10,5) (10,6) 28
(11,5) (11,6) 87
(12,5) (12,6) 5
(13,5) (13,6) 70
(14,5) (14,6) 5
(15,5) (15,6) 28
(16,5) (16,6) 72
(17,5) (17,6) 17
(18,5) (18,6) 94
(19,5) (19,6) 89
(20,5) (20,6) 38
(21,5) (21,6) 26
(22,5) (22,6) 98
(23,5) (23,6) 2
(24,5) (24,6) 60
(25,5) (25,6) 30
(26,5) (26,6) 28
(27,5) (27,6) 12
(28,5) (28,6) 11
(29,5) (29,6) 6
(30,5) (30,6) 67
(31,5) (31,6) 15
(32,5) (32,6) 62
(33,5) (33,6) 97
(34,5) (34,6) 75
(35,5) (35,6) 21
(36,5) (36,6) 58
(37,5) (37,6) 19
(38,5) (38,6) 63
(39,5) (39,6) 25
(40,5) (40,6) 61
(41,5) (41,6) 23
(42,5) (42,6) 29
(43,5) (43,6) 35
(44,5) (44,6) 43
(45,5) (45,6) 49
(46,5) (46,6) 58
(47,5) (47,6) 36
(48,5) (48,6) 87
(49,5) (49,6) 45
(50,5) (50,6) 75
(51,5) (51,6) 97
(52,5) (52,6) 62
(53,5) (53,6) 99
(54,5) (54,6) 41
(55,5) (55,6) 8
(56,5) (56,6) 9
(57,5) (57,6) 23
(58,5) (58,6) 28
(59,5) (59,6) 8
(60,5) (60,6) 14
(61,5) (61,6) 57
(62,5) (62,6) 92
(63,5) (63,6) 19
(64,5) (64,6) 86
(65,5) (65,6) 95
(66,5) (66,6) 93
(67,5) (67,6) 43
(68,5) (68,6) 74
(69,5) (69,6) 89
(70,5) (70,6) 38
(71,5) (71,6) 76
(72,5) (72,6) 44
(73,5) (73,6) 82
(74,5) (74,6) 36
(75,5) (75,6) 72
(76,5) (76,6) 76
(77,5) (77,6) 57
(78,5) (78,6) 61
(79,5) (79,6) 77
(80,5) (80,6) 20
(81,5) (81,6) 57
(82,5) (82,6) 3
(83,5) (83,6) 77
(84,5) (84,6) 66
(85,5) (85,6) 21
(86,5) (86,6) 91
(87,5) (87,6) 9
(88,5) (88,6) 53
(89,5) (89,6) 37
(90,5) (90,6) 44
(91,5) (91,6) 24
(92,5) (92,6) 42
(93,5) (93,6) 19
(94,5) (94,6) 33
(95,5) (95,6) 6
(96,5) (96,6) 93
(97,5) (97,6) 36
(98,5) (98,6) 60
(99,5) (99,6) 93
(100,5) (100,6) 84
(101,5) (101,6) 86
(102,5) (102,6) 24
(103,5) (103,6) 52
(104,5) (104,6) 64
(105,5) (105,6) 93
(106,5) (106,6) 86
(107,5) (107,6) 67
(108,5) (108,6) 84
(109,5) (109,6) 45
(110,5) (110,6) 36
(111,5) (111,6) 8
(112,5) (112,6) 11
(113,5) (113,6) 51
(114,5) (114,6) 27
(115,5) (115,6) 79
(116,5) (116,6) 10
(117,5) (117,6) 74
(118,5) (118,6) 35
(119,5) (119,6) 6
(120,5) (120,6) 18
(121,5) (121,6) 38
(122,5) (122,6) 49
(123,5) (123,6) 39
(124,5) (124,6) 68
(125,5) (125,6) 84
(126,5) (126,6) 88
(127,5) (127,6) 46
(128,5) (128,6) 32
(129,5) (129,6) 88
(130,5) (130,6) 77
(131,5) (131,6) 27
(132,5) (132,6) 59
(133,5) (133,6) 94
(134,5) (134,6) 82
(135,5) (135,6) 18
(136,5) (136,6) 81
(137,5) (137,6) 5
(138,5) (138,6) 31
(139,5) (139,6) 67
(140,5) (140,6) 79
(141,5) (141,6) 55
(142,5) (142,6) 25
(143,5) (143,6) 65
(144,5) (144,6) 55
(145,5) (145,6) 31
(146,5) (146,6) 50
(147,5) (147,6) 99
(148,5) (148,6) 58
(149,5) (149,6) 48
(150,5) (150,6) 33
(151,5) (151,6) 41
(152,5) (152,6) 75
(153,5) (153,6) 82
(154,5) (154,6) 6
(155,5) (155,6) 1
(156,5) (156,6) 74
(157,5) (157,6) 27
(158,5) (158,6) 95
(159,5) (159,6) 6
(160,5) (160,6) 62
(161,5) (161,6) 36
(162,5) (162,6) 44
(163,5) (163,6) 47
(164,5) (164,6) 20
(165,5) (165,6) 95
(166,5) (166,6) 57
(167,5) (167,6) 72
(168,5) (168,6) 38
(169,5) (169,6) 53
(170,5) (170,6) 22
(171,5) (171,6) 77
(172,5) (172,6) 57
(173,5) (173,6) 5
(174,5) (174,6) 39
(175,5) (175,6) 8
(176,5) (176,6) 16
(177,5) (177,6) 91
(178,5) (178,6) 45
(179,5) (179,6) 46
(180,5) (180,6) 13
(181,5) (181,6) 72
(182,5) (182,6) 81
(183,5) (183,6) 59
(184,5) (184,6) 85
(185,5) (185,6) 31
(186,5) (186,6) 1
(187,5) (187,6) 48
(188,5) (188,6) 92
(189,5) (189,6) 21
(190,5) (190,6) 85
(191,5) (191,6) 97
(192,5) (192,6) 35
(193,5) (193,6) 94
(194,5) (194,6) 77
(195,5) (195,6) 54
(196,5) (196,6) 7
(197,5) (197,6) 68
(198,5) (198,6) 24
(199,5) (199,6) 3
(200,5) (200,6) 23
(201,5) (201,6) 65
(202,5) (202,6) 76
(203,5) (203,6) 17
(204,5) (204,6) 62
(205,5) (205,6) 64
(206,5) (206,6) 69
(207,5) (207,6) 17
(208,5) (208,6) 30
(209,5) (209,6) 81
(210,5) (210,6) 48
(211,5) (211,6) 4
(212,5) (212,6) 45
(213,5) (213,6) 38
(214,5) (214,6) 16
(215,5) (215,6) 85
(216,5) (216,6) 82
(217,5) (217,6) 39
(218,5) (218,6) 39
(219,5) (219,6) 18
(220,5) (220,6) 64
(221,5) (221,6) 94
(222,5) (222,6) 22
(223,5) (223,6) 53
(224,5) (224,6) 40
(225,5) (225,6) 4
(226,5) (226,6) 19
(227,5) (227,6) 47
(228,5) (228,6) 81
(229,5) (229,6) 8
(230,5) (230,6) 87
(231,5) (231,6) 56
(232,5) (232,6) 13
(233,5) (233,6) 17
(234,5) (234,6) 45
(235,5) (235,6) 14
(236,5) (236,6) 62
(237,5) (237,6) 64
(238,5) (238,6) 74
(239,5) (239,6) 69
(240,5) (240,6) 86
(241,5) (241,6) 28
(242,5) (242,6) 23
(243,5) (243,6) 40
(244,5) (244,6) 9
(245,5) (245,6) 73
(246,5) (246,6) 76
(247,5) (247,6) 53
(248,5) (248,6) 42
(249,5) (249,6) 1
(250,5) (250,6) 7
(1,6) (1,7) 75
(2,6) (2,7) 33
(3,6) (3,7) 98
(4,6) (4,7) 70
(5,6) (5,7) 81
(6,6) (6,7) 4
(7,6) (7,7) 62
(8,6) (8,7) 94
(9,6) (9,7) 72
(10,6) (10,7) 4
(11,6) (11,7) 52
(12,6) (12,7) 86
(13,6) (13,7) 5
(14,6) (14,7) 31
(15,6) (15,7) 70
(16,6) (16,7) 24
(17,6) (17,7) 45
(18,6) (18,7) 40
(19,6) (19,7) 72
(20,6) (20,7) 11
(21,6) (21,7) 6
(22,6) (22,7) 44
(23,6) (23,7) 45
(24,6) (24,7) 29
(25,6) (25,7) 2
(26,6) (26,7) 16
(27,6) (27,7) 23
(28,6) (28,7) 99
(29,6) (29,7) 1
(30,6) (30,7) 88
(31,6) (31,7) 57
(32,6) (32,7) 47
(33,6) (33,7) 72
(34,6) (34,7) 42
(35,6) (35,7) 84
(36,6) (36,7) 82
(37,6) (37,7) 89
(38,6) (38,7) 88
(39,6) (39,7) 34
(40,6) (40,7) 64
(41,6) (41,7) 37
(42,6) (42,7) 73
(43,6) (43,7) 23
(44,6) (44,7) 9
(45,6) (45,7) 28
(46,6) (46,7) 98
(47,6) (47,7) 55
(48,6) (48,7) 42
(49,6) (49,7) 93
(50,6) (50,7) 54
(51,6) (51,7) 42
(52,6) (52,7) 61
(53,6) (53,7) 93
(54,6) (54,7) 62
(55,6) (55,7) 94
(56,6) (56,7) 38
(57,6) (57,7) 60
(58,6) (58,7) 47
(59,6) (59,7) 58
(60,6) (60,7) 24
(61,6) (61,7) 79
(62,6) (62,7) 72
(63,6) (63,7) 44
(64,6) (64,7) 80
(65,6) (65,7) 16
(66,6) (66,7) 45
(67,6) (67,7) 45
(68,6) (68,7) 72
(69,6) (69,7) 45
(70,6) (70,7) 23
(71,6) (71,7) 66
(72,6) (72,7) 99
(73,6) (73,7) 35
(74,6) (74,7) 95
(75,6) (75,7) 83
(76,6) (76,7) 77
(77,6) (77,7) 99
(78,6) (78,7) 21
(79,6) (79,7) 37
(80,6) (80,7) 3
(81,6) (81,7) 66
(82,6) (82,7) 94
(83,6) (83,7) 68
(84,6) (84,7) 89
(85,6) (85,7) 15
(86,6) (86,7) 31
(87,6) (87,7) 49
(88,6) (88,7) 72
(89,6) (89,7) 91
(90,6) (90,7) 55
(91,6) (91,7) 27
(92,6) (92,7) 83
(93,6) (93,7) 77
(94,6) (94,7) 7
(95,6) (95,7) 5
(96,6) (96,7) 13
(97,6) (97,7) 80
(98,6) (98,7) 100
(99,6) (99,7) 37
(100,6) (100,7) 62
(101,6) (101,7) 48
(102,6) (102,7) 17
(103,6) (103,7) 9
(104,6) (104,7) 76
(105,6) (105,7) 93
(106,6) (106,7) 100
(107,6) (107,7) 42
(108,6) (108,7) 12
(109,6) (109,7) 32
(110,6) (110,7) 96
(111,6) (111,7) 90
(112,6) (112,7) 26
(113,6) (113,7) 21
(114,6) (114,7) 74
(115,6) (115,7) 27
(116,6) (116,7) 98
(117,6) (117,7) 10
(118,6) (118,7) 4
(119,6) (119,7) 98
(120,6) (120,7) 21
(121,6) (121,7) 1
(122,6) (122,7) 14
(123,6) (123,7) 50
(124,6) (124,7) 96
(125,6) (125,7) 89
(126,6) (126,7) 20
(127,6) (127,7) 8
(128,6) (128,7) 87
(129,6) (129,7) 67
(130,6) (130,7) 85
(131,6) (131,7) 88
(132,6) (132,7) 7
(133,6) (133,7) 8
(134,6) (134,7) 43
(135,6) (135,7) 40
(136,6) (136,7) 50
(137,6) (137,7) 24
(138,6) (138,7) 23
(139,6) (139,7) 45
(140,6) (140,7) 92
(141,6) (141,7) 89
(142,6) (142,7) 92
(143,6) (143,7) 40
(144,6) (144,7) 92
(145,6) (145,7) 6
(146,6) (146,7) 24
(147,6) (147,7) 70
(148,6) (148,7) 16
(149,6) (149,7) 4
(150,6) (150,7) 95
(151,6) (151,7) 87
(152,6) (152,7) 42
(153,6) (153,7) 94
(154,6) (154,7) 73
(155,6) (155,7) 74
(156,6) (156,7) 3
(157,6) (157,7) 25
(158,6) (158,7) 55
(159,6) (159,7) 42
(160,6) (160,7) 2
(161,6) (161,7) 22
(162,6) (162,7) 90
(163,6) (163,7) 90
(164,6) (164,7) 51
(165,6) (165,7) 4
(166,6) (166,7) 80
(167,6) (167,7) 69
(168,6) (168,7) 26
(169,6) (169,7) 80
(170,6) (170,7) 75
(171,6) (171,7) 12
(172,6) (172,7) 44
(173,6) (173,7) 80
(174,6) (174,7) 8
(175,6) (175,7) 18
(176,6) (176,7) 25
(177,6) (177,7) 12
(178,6) (178,7) 93
(179,6) (179,7) 59
(180,6) (180,7) 35
(181,6) (181,7) 59
(182,6) (182,7) 16
(183,6) (183,7) 38
(184,6) (184,7) 50
(185,6) (185,7) 85
(186,6) (186,7) 92
(187,6) (187,7) 28
(188,6) (188,7) 53
(189,6) (189,7) 15
(190,6) (190,7) 89
(191,6) (191,7) 62
(192,6) (192,7) 46
(193,6) (193,7) 85
(194,6) (194,7) 24
(195,6) (195,7) 18
(196,6) (196,7) 54
(197,6) (197,7) 72
(198,6) (198,7) 73
(199,6) (199,7) 78
(200,6) (200,7) 20
(201,6) (201,7) 8
(202,6) (202,7) 6
(203,6) (203,7) 87
(204,6) (204,7) 12
(205,6) (205,7) 51
(206,6) (206,7) 37
(207,6) (207,7) 41
(208,6) (208,7) 44
(209,6) (209,7) 32
(210,6) (210,7) 29
(211,6) (211,7) 32
(212,6) (212,7) 27
(213,6) (213,7) 44
(214,6) (214,7) 26
(215,6) (215,7) 26
(216,6) (216,7) 74
(217,6) (217,7) 99
(218,6) (218,7) 75
(219,6) (219,7) 61
(220,6) (220,7) 76
(221,6) (221,7) 13
(222,6) (222,7) 13
(223,6) (223,7) 32
(224,6) (224,7) 34
(225,6) (225,7) 3
(226,6) (226,7) 87
(227,6) (227,7) 85
(228,6) (228,7) 96
(229,6) (229,7) 28
(230,6) (230,7) 13
(231,6) (231,7) 91
(232,6) (232,7) 67
(233,6) (233,7) 76
(234,6) (234,7) 26
(235,6) (235,7) 62
(236,6) (236,7) 68
(237,6) (237,7) 96
(238,6) (238,7) 78
(239,6) (239,7) 39
(240,6) (240,7) 90
(241,6) (241,7) 85
(242,6) (242,7) 60
(243,6) (243,7) 82
(244,6) (244,7) 8
(245,6) (245,7) 72
(246,6) (246,7) 33
(247,6) (247,7) 92
(248,6) (248,7) 2
(249,6) (249,7) 19
(250,6) (250,7) 54
(1,7) (1,8) 58
(2,7) (2,8) 74
(3,7) (3,8) 42
(4,7) (4,8) 72
(5,7) (5,8) 32
(6,7) (6,8) 18
(7,7) (7,8) 88
(8,7) (8,8) 7
(9,7) (9,8) 67
(10,7) (10,8) 74
(11,7) (11,8) 40
(12,7) (12,8) 28
(13,7) (13,8) 34
(14,7) (14,8) 12
(15,7) (15,8) 25
(16,7) (16,8) 92
(17,7) (17,8) 100
(18,7) (18,8) 93
(19,7) (19,8) 98
(20,7) (20,8) 95
(21,7) (21,8) 78
(22,7) (22,8) 26
(23,7) (23,8) 48
(24,7) (24,8) 38
(25,7) (25,8) 29
(26,7) (26,8) 47
(27,7) (27,8) 22
(28,7) (28,8) 57
(29,7) (29,8) 10
(30,7) (30,8) 49
(31,7) (31,8) 70
(32,7) (32,8) 13
(33,7) (33,8) 82
(34,7) (34,8) 22
(35,7) (35,8) 41
(36,7) (36,8) 9
(37,7) (37,8) 3
(38,7) (38,8) 56
(39,7) (39,8) 70
(40,7) (40,8) 12
(41,7) (41,8) 76
(42,7) (42,8) 2
(43,7) (43,8) 16
(44,7) (44,8) 3
(45,7) (45,8) 25
(46,7) (46,8) 19
(47,7) (47,8) 15
(48,7) (48,8) 89
(49,7) (49,8) 82
(50,7) (50,8) 61
(51,7) (51,8) 24
(52,7) (52,8) 73
(53,7) (53,8) 54
(54,7) (54,8) 17
(55,7) (55,8) 5
(56,7) (56,8) 67
(57,7) (57,8) 57
(58,7) (58,8) 47
(59,7) (59,8) 29
(60,7) (60,8) 32
(61,7) (61,8) 54
(62,7) (62,8) 28
(63,7) (63,8) 56
(64,7) (64,8) 55
(65,7) (65,8) 31
(66,7) (66,8) 56
(67,7) (67,8) 52
(68,7) (68,8) 25
(69,7) (69,8) 4
(70,7) (70,8) 78
(71,7) (71,8) 50
(72,7) (72,8) 85
(73,7) (73,8) 55
(74,7) (74,8) 10
(75,7) (75,8) 84
(76,7) (76,8) 97
(77,7) (77,8) 7
(78,7) (78,8) 35
(79,7) (79,8) 29
(80,7) (80,8) 79
(81,7) (81,8) 60
(82,7) (82,8) 38
(83,7) (83,8) 32
(84,7) (84,8) 79
(85,7) (85,8) 57
(86,7) (86,8) 75
(87,7) (87,8) 99
(88,7) (88,8) 6
(89,7) (89,8) 93
(90,7) (90,8) 35
(91,7) (91,8) 79
(92,7) (92,8) 15
(93,7) (93,8) 52
(94,7) (94,8) 11
(95,7) (95,8) 20
(96,7) (96,8) 74
(97,7) (97,8) 35
(98,7) (98,8) 80
(99,7) (99,8) 50
(100,7) (100,8) 99
(101,7) (101,8) 79
(102,7) (102,8) 40
(103,7) (103,8) 54
(104,7) (104,8) 80
(105,7) (105,8) 50
(106,7) (106,8) 57
(107,7) (107,8) 77
(108,7) (108,8) 99
(109,7) (109,8) 52
(110,7) (110,8) 41
(111,7) (111,8) 80
(112,7) (112,8) 51
(113,7) (113,8) 73
(114,7) (114,8) 83
(115,7) (115,8) 65
(116,7) (116,8) 50
(117,7) (117,8) 5
(118,7) (118,8) 88
(119,7) (119,8) 2
(120,7) (120,8) 33
(121,7) (121,8) 30
(122,7) (122,8) 81
(123,7) (123,8) 22
(124,7) (124,8) 24
(125,7) (125,8) 46
(126,7) (126,8) 17
(127,7) (127,8) 74
(128,7) (128,8) 4
(129,7) (129,8) 12
(130,7) (130,8) 75
(131,7) (131,8) 26
(132,7) (132,8) 71
(133,7) (133,8) 12
(134,7) (134,8) 24
(135,7) (135,8) 82
(136,7) (136,8) 20
(137,7) (137,8) 27
(138,7) (138,8) 83
(139,7) (139,8) 9
(140,7) (140,8) 76
(141,7) (141,8) 13
(142,7) (142,8) 53
(143,7) (143,8) 35
(144,7) (144,8) 33
(145,7) (145,8) 83
(146,7) (146,8) 8
(147,7) (147,8) 91
(148,7) (148,8) 13
(149,7) (149,8) 21
(150,7) (150,8) 11
(151,7) (151,8) 43
(152,7) (152,8) 22
(153,7) (153,8) 36
(154,7) (154,8) 65
(155,7) (155,8) 100
(156,7) (156,8) 94
(157,7) (157,8) 98
(158,7) (158,8) 95
(159,7) (159,8) 91
(160,7) (160,8) 27
(161,7) (161,8) 66
(162,7) (162,8) 7
(163,7) (163,8) 14
(164,7) (164,8) 78
(165,7) (165,8) 56
(166,7) (166,8) 96
(167,7) (167,8) 13
(168,7) (168,8) 76
(169,7) (169,8) 55
(170,7) (170,8) 72
(171,7) (171,8) 73
(172,7) (172,8) 65
(173,7) (173,8) 1
(174,7) (174,8) 6
(175,7) (175,8) 19
(176,7) (176,8) 56
(177,7) (177,8) 8
(178,7) (178,8) 53
(179,7) (179,8) 6
(180,7) (180,8) 12
(181,7) (181,8) 61
(182,7) (182,8) 53
(183,7) (183,8) 45
(184,7) (184,8) 87
(185,7) (185,8) 27
(186,7) (186,8) 69
(187,7) (187,8) 84
(188,7) (188,8) 6
(189,7) (189,8) 35
(190,7) (190,8) 9
(191,7) (191,8) 66
(192,7) (192,8) 73
(193,7) (193,8) 3
(194,7) (194,8) 94
(195,7) (195,8) 61
(196,7) (196,8) 3
(197,7) (197,8) 86
(198,7) (198,8) 32
(199,7) (199,8) 96
(200,7) (200,8) 21
(201,7) (201,8) 89
(202,7) (202,8) 13
(203,7) (203,8) 81
(204,7) (204,8) 52
(205,7) (205,8) 100
(206,7) (206,8) 93
(207,7) (207,8) 3
(208,7) (208,8) 82
(209,7) (209,8) 89
(210,7) (210,8) 70
(211,7) (211,8) 37
(212,7) (212,8) 80
(213,7) (213,8) 70
(214,7) (214,8) 61
(215,7) (215,8) 33
(216,7) (216,8) 86
(217,7) (217,8) 98
(218,7) (218,8) 34
(219,7) (219,8) 86
(220,7) (220,8) 75
(221,7) (221,8) 57
(222,7) (222,8) 38
(223,7) (223,8) 52
(224,7) (224,8) 11
(225,7) (225,8) 5
(226,7) (226,8) 31
(227,7) (227,8) 35
(228,7) (228,8) 39
(229,7) (229,8) 82
(230,7) (230,8) 22
(231,7) (231,8) 50
(232,7) (232,8) 52
(233,7) (233,8) 59
(234,7) (234,8) 20
(235,7) (235,8) 41
(236,7) (236,8) 4
(237,7) (237,8) 71
(238,7) (238,8) 38
(239,7) (239,8) 68
(240,7) (240,8) 30
(241,7) (241,8) 53
(242,7) (242,8) 52
(243,7) (243,8) 70
(244,7) (244,8) 1
(245,7) (245,8) 39
(246,7) (246,8) 52
(247,7) (247,8) 87
(248,7) (248,8) 80
(249,7) (249,8) 47
(250,7) (250,8) 81
(1,8) (1,9) 69
(2,8) (2,9) 77
(3,8) (3,9) 17
(4,8) (4,9) 23
(5,8) (5,9) 45
(6,8) (6,9) 41
(7,8) (7,9) 69
(8,8) (8,9) 10
(9,8) (9,9) 96
(10,8) (10,9) 13
(11,8) (11,9) 9
(12,8) (12,9) 96
(13,8) (13,9) 8
(14,8) (14,9) 87
(15,8) (15,9) 67
(16,8) (16,9) 43
(17,8) (17,9) 18
(18,8) (18,9) 66
(19,8) (19,9) 33
(20,8) (20,9) 16
(21,8) (21,9) 53
(22,8) (22,9) 19
(23,8) (23,9) 90
(24,8) (24,9) 85
(25,8) (25,9) 12
(26,8) (26,9) 33
(27,8) (27,9) 48
(28,8) (28,9) 54
(29,8) (29,9) 66
(30,8) (30,9) 86
(31,8) (31,9) 44
(32,8) (32,9) 41
(33,8) (33,9) 47
(34,8) (34,9) 93
(35,8) (35,9) 82
(36,8) (36,9) 79
(37,8) (37,9) 12
(38,8) (38,9) 71
(39,8) (39,9) 31
(40,8) (40,9) 99
(41,8) (41,9) 52
(42,8) (42,9) 5
(43,8) (43,9) 38
(44,8) (44,9) 54
(45,8) (45,9) 21
(46,8) (46,9) 11
(47,8) (47,9) 46
(48,8) (48,9) 49
(49,8) (49,9) 10
(50,8) (50,9) 41
(51,8) (51,9) 30
(52,8) (52,9) 64
(53,8) (53,9) 83
(54,8) (54,9) 59
(55,8) (55,9) 6
(56,8) (56,9) 11
(57,8) (57,9) 83
(58,8) (58,9) 26
(59,8) (59,9) 98
(60,8) (60,9) 83
(61,8) (61,9) 99
(62,8) (62,9) 42
(63,8) (63,9) 81
(64,8) (64,9) 58
(65,8) (65,9) 15
(66,8) (66,9) 51
(67,8) (67,9) 8
(68,8) (68,9) 4
(69,8) (69,9) 54
(70,8) (70,9) 97
(71,8) (71,9) 35
(72,8) (72,9) 43
(73,8) (73,9) 55
(74,8) (74,9) 8
(75,8) (75,9) 81
(76,8) (76,9) 34
(77,8) (77,9) 82
(78,8) (78,9) 64
(79,8) (79,9) 63
(80,8) (80,9) 34
(81,8) (81,9) 58
(82,8) (82,9) 70
(83,8) (83,9) 90
(84,8) (84,9) 93
(85,8) (85,9) 69
(86,8) (86,9) 8
(87,8) (87,9) 70
(88,8) (88,9) 85
(89,8) (89,9) 3
(90,8) (90,9) 72
(91,8) (91,9) 40
(92,8) (92,9) 26
(93,8) (93,9) 77
(94,8) (94,9) 49
(95,8) (95,9) 92
(96,8) (96,9) 56
(97,8) (97,9) 25
(98,8) (98,9) 69
(99,8) (99,9) 80
(100,8) (100,9) 92
(101,8) (101,9) 30
(102,8) (102,9) 23
(103,8) (103,9) 28
(104,8) (104,9) 80
(105,8) (105,9) 57
(106,8) (106,9) 65
(107,8) (107,9) 86
(108,8) (108,9) 98
(109,8) (109,9) 87
(110,8) (110,9) 34
(111,8) (111,9) 96
(112,8) (112,9) 6
(113,8) (113,9) 83
(114,8) (114,9) 27
(115,8) (115,9) 62
(116,8) (116,9) 77
(117,8) (117,9) 48
(118,8) (118,9) 31
(119,8) (119,9) 42
(120,8) (120,9) 47
(121,8) (121,9) 96
(122,8) (122,9) 82
(123,8) (123,9) 38
(124,8) (124,9) 80
(125,8) (125,9) 5
(126,8) (126,9) 10
(127,8) (127,9) 35
(128,8) (128,9) 15
(129,8) (129,9) 53
(130,8) (130,9) 65
(131,8) (131,9) 1
(132,8) (132,9) 15
(133,8) (133,9) 45
(134,8) (134,9) 36
(135,8) (135,9) 24
(136,8) (136,9) 44
(137,8) (137,9) 98
(138,8) (138,9) 85
(139,8) (139,9) 18
(140,8) (140,9) 26
(141,8) (141,9) 7
(142,8) (142,9) 9
(143,8) (143,9) 43
(144,8) (144,9) 13
(145,8) (145,9) 47
(146,8) (146,9) 59
(147,8) (147,9) 33
(148,8) (148,9) 58
(149,8) (149,9) 48
(150,8) (150,9) 16
(151,8) (151,9) 98
(152,8) (152,9) 69
(153,8) (153,9) 34
(154,8) (154,9) 28
(155,8) (155,9) 84
(156,8) (156,9) 76
(157,8) (157,9) 74
(158,8) (158,9) 99
(159,8) (159,9) 44
(160,8) (160,9) 71
(161,8) (161,9) 47
(162,8) (162,9) 3
(163,8) (163,9) 63
(164,8) (164,9) 54
(165,8) (165,9) 10
(166,8) (166,9) 6
(167,8) (167,9) 93
(168,8) (168,9) 78
(169,8) (169,9) 46
(170,8) (170,9) 23
(171,8) (171,9) 52
(172,8) (172,9) 35
(173,8) (173,9) 98
(174,8) (174,9) 52
(175,8) (175,9) 65
(176,8) (176,9) 20
(177,8) (177,9) 96
(178,8) (178,9) 43
(179,8) (179,9) 87
(180,8) (180,9) 64
(181,8) (181,9) 32
(182,8) (182,9) 52
(183,8) (183,9) 25
(184,8) (184,9) 32
(185,8) (185,9) 21
(186,8) (186,9) 11
(187,8) (187,9) 31
(188,8) (188,9) 15
(189,8) (189,9) 40
(190,8) (190,9) 27
(191,8) (191,9) 9
(192,8) (192,9) 73
(193,8) (193,9) 27
(194,8) (194,9) 6
(195,8) (195,9) 34
(196,8) (196,9) 73
(197,8) (197,9) 21
(198,8) (198,9) 48
(199,8) (199,9) 31
(200,8) (200,9) 66
(201,8) (201,9) 85
(202,8) (202,9) 55
(203,8) (203,9) 76
(204,8) (204,9) 93
(205,8) (205,9) 13
(206,8) (206,9) 77
(207,8) (207,9) 66
(208,8) (208,9) 46
(209,8) (209,9) 60
(210,8) (210,9) 66
(211,8) (211,9) 60
(212,8) (212,9) 56
(213,8) (213,9) 72
(214,8) (214,9) 57
(215,8) (215,9) 36
(216,8) (216,9) 78
(217,8) (217,9) 97
(218,8) (218,9) 10
(219,8) (219,9) 50
(220,8) (220,9) 49
(221,8) (221,9) 61
(222,8) (222,9) 33
(223,8) (223,9) 14
(224,8) (224,9) 60
(225,8) (225,9) 13
(226,8) (226,9) 78
(227,8) (227,9) 31
(228,8) (228,9) 16
(229,8) (229,9) 44
